ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.09 [],ROI.11 [],11,6,29.146,27.77783333333333,0.883645765998707,ns
ROI.09 [],ROI.12 [],11,6,29.146,31.778833333333324,1.0,ns
ROI.09 [],ROI.13 [],11,9,29.146,22.00111111111111,0.17081554786425535,ns
ROI.09 [],ROI.14 [],11,8,29.146,17.902875,0.10674628858121564,ns
ROI.10 [],ROI.11 [],12,6,26.115999999999996,27.77783333333333,0.9635854341736694,ns
ROI.10 [],ROI.12 [],12,6,26.115999999999996,31.778833333333324,0.6394022407214592,ns
ROI.10 [],ROI.13 [],12,9,26.115999999999996,22.00111111111111,0.3367273573438301,ns
ROI.10 [],ROI.14 [],12,8,26.115999999999996,17.902875,0.17631479435844855,ns
ROI.11 [],ROI.12 [],6,6,27.77783333333333,31.778833333333324,0.6991341991341992,ns
ROI.11 [],ROI.13 [],6,9,27.77783333333333,22.00111111111111,0.5164930466870377,ns
ROI.11 [],ROI.14 [],6,8,27.77783333333333,17.902875,0.33238974330145876,ns
ROI.12 [],ROI.13 [],6,9,31.778833333333324,22.00111111111111,0.13929307024310528,ns
ROI.12 [],ROI.14 [],6,8,31.778833333333324,17.902875,0.08002272411156348,ns
ROI.13 [],ROI.14 [],9,8,22.00111111111111,17.902875,0.4105244045278962,ns
