Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
76.276,0.0,-0.017638876870321153,0.037179646589690925,-0.0033042696499838496,-0.0016139885178446806,0.09730262569942232,0.04166836184734225,-0.006016516915995615,0.002905078869412374,0.007843042434381685,0.0062501804060629464,-0.003797669043922933,-0.00827436363270186,0.007923680178485564,-0.006042656081716844,0.008266435180879196,0.00020442532795277097,-0.007456465138645064,0.009183077267255053
76.777,0.0,0.050864913652299934,0.3788649225434435,0.030435628038118057,0.0130954785772467,0.12846256356633218,0.07930746183832206,0.013946254376491645,0.0046070416908641975,0.017444491242952324,0.004717664573007437,4.271571918643345e-05,0.028820517288770574,-0.00803754560451893,0.014391210602414684,0.008420529868227966,0.011105559134791474,-0.0002219348117306856,0.00134151304741967
77.287,0.0,0.04346754840996923,0.15336373055919464,0.03246789944327117,0.013212023639537508,0.1307664217083345,0.08371032475425914,0.008957543505625479,0.015496671423899913,0.004554933842541953,0.013475599101409833,0.016829580947864783,0.025891683514563193,0.002421983730406524,-0.0028890287555355353,0.008140886866226634,0.0029472459572354045,0.00501077812724574,0.007977075118349112
77.777,0.0,0.04437853534174787,0.25584631766021476,0.024933912507832286,3.6153738215716506e-05,0.14193767231776516,0.02640404812730907,0.012438505364404545,0.014370200443919253,0.005822696102558712,8.069744479645415e-05,0.017610833483012,0.014723707031290138,0.011159498394539334,0.006842141316080724,0.0026780824702548633,0.01122954776133648,0.002950807145083529,0.010522173643008472
78.276,0.0,0.02033648269905055,0.14336083400880573,0.02577919856066184,0.004964767861000317,0.0981320927674409,0.0921841311192617,0.010151057503922045,0.006617827775045077,0.017830515968473702,0.00304572877333886,0.00934489114423988,0.022764733153727026,0.008518904432013426,0.006965947471096393,0.01167618884480164,0.012114620419905138,0.006990994715915431,-0.0009647435459226058
78.778,0.0,0.04667481320878366,-0.01791985917413431,-0.0025083464426614317,0.0032703125689577885,0.09865511315579836,0.002695099795901528,-0.006703384278269279,-0.008462684972261564,0.00020050362301630723,0.002730592608306141,-0.002576272431293619,-0.014556830927709959,0.0004328323777000978,-0.0014780220291116173,-0.005963412176902579,0.0023423494349429984,0.002246847377310942,-0.0025118025309907796
79.277,0.0,0.012461754231319773,0.44889195795780606,0.012807510113735574,0.011743253102058412,0.10201553418183103,0.04543914787722542,0.00240844754049433,0.0051945223138514275,0.025574484348612817,-0.006288545629657118,0.009774079155756172,0.0005765905911315646,0.003194369132871652,0.008900077768671922,0.00017011626669922138,-0.0005868417281605159,0.007319643588357643,0.006719887655299303
79.777,0.0,0.07584373040178315,0.4345795857726168,0.017951892607242642,0.0043641078448201625,0.1064769494693888,0.05300606358398226,0.004496397571861156,0.006698212363660039,0.0162044035803853,0.004431031170486326,0.003488320245204331,0.026563044955324175,0.003683458898599743,0.0011596677384159866,0.0033874408184244973,0.008142598691342835,0.00275995078564024,0.00032494718576634975
80.277,0.0,0.09802783406434906,0.2983084738431179,0.004869766103803097,0.009868341875867681,0.11788040643710687,-0.00676074508828026,0.014596570639462077,0.006367548057925339,0.019411479457263296,0.0027790428847394365,0.013476790887968826,0.009159698175239407,0.0020876392256799566,0.011085327954476401,0.014591400937215098,0.008117958770296826,0.007085601483855596,0.011849538593371598
80.778,0.0,0.051143041061880924,0.2463254213786483,0.020704449484501754,0.0034532730664951065,0.06542616828012161,0.0034830714925914567,0.0019073751865336171,-0.0007946545162043956,0.015462842978256114,3.637463648726517e-05,0.0003115612947705726,0.027558333596723397,0.004335537421088126,0.00025427529936763484,0.0069366937054981806,-0.011761626443770625,0.0075057883498592624,0.011799822501668064
81.276,0.0,1.7304995709777895,5.926953853014937,1.4239736859456025,1.001189440778032,547.2827294959432,454.08632127226423,3.5444501325675417,1.1389613877670313,0.29158109453638237,0.1691223691075282,0.3094680614951377,0.1958137269388955,0.1419444671865305,0.2835256133151438,0.17340770538155878,0.28977167940711357,0.6383247812654383,3.23925820946802
81.783,0.0,1.5650452690003331,5.54634568098913,1.2917743834779412,0.926059179026027,494.0625904767955,412.17133764720757,3.239194445015331,1.0280297859317238,0.265170471333617,0.16367744367326523,0.28098468267109894,0.1898505073194826,0.1344879613926559,0.24662890549689384,0.15358123678377225,0.2777465828794674,0.5897580796874807,2.99201978746668
82.277,0.0,1.6632514928680031,5.718238937017926,1.418441498826308,1.02228614484542,550.5960573885098,455.6984794133117,3.5477070580094683,1.1334002399753267,0.3124022685012625,0.17479598930993048,0.3279134406013995,0.19202686564456772,0.13800378586183074,0.2810469049644539,0.1617333041982372,0.29425897654633415,0.6434322248771241,3.2527376037745594
82.777,0.0,1.6309570615152196,5.825788190350193,1.3924680101264686,1.0240697942249493,524.4448350180033,447.25689328731664,3.5613036626944594,1.1302195975044724,0.2944108624148967,0.169926605151203,0.3226800419281558,0.19875484768266455,0.14066579681782632,0.28466300329499905,0.16150161476277636,0.2867877530544286,0.6449305021027196,3.2644224128974857
83.277,0.0,1.6609819561225976,5.957330846610023,1.401413689766245,1.012754414855491,545.5556199537253,456.6466621979474,3.5795193126534093,1.1455731304560224,0.2938937842239935,0.17436986790277306,0.33029184778762,0.2035498445348195,0.1465720854041559,0.2821240921385238,0.16238913188884996,0.28380726398026207,0.6539768848490797,3.2783737061824128
83.779,0.0,1.6496435029403609,6.0223516480064845,1.3416590637193546,1.0029124978603978,527.1266971713644,446.5561264273829,3.471588597075384,1.1075877631167033,0.30149254850314505,0.1699433965883422,0.31937153060590573,0.17799480560618067,0.13643483882050617,0.2712935502597049,0.15681460723820698,0.2920814044236954,0.6332723717847195,3.1901707195198914
84.281,0.0,1.6291960596003432,5.922903953235255,1.3368310303656463,0.9657921843099713,520.3825544083131,437.09331070884514,3.3845758004505764,1.0823492476509662,0.3005506677537391,0.1688629750385889,0.3053383754723292,0.18566055570877812,0.13838760985778795,0.2753177687242655,0.16264815547494132,0.28525517279032875,0.6139104454195217,3.136091143455738
