ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.05 [],ROI.09 [],1,5,4.0,2.2,1.0,ns
ROI.05 [],ROI.10 [],1,3,4.0,3.6666666666666665,1.0,ns
ROI.05 [],ROI.11 [],1,3,4.0,1.3333333333333333,1.0,ns
ROI.05 [],ROI.12 [],1,3,4.0,1.6666666666666667,1.0,ns
ROI.05 [],ROI.13 [],1,3,4.0,2.3333333333333335,1.0,ns
ROI.05 [],ROI.14 [],1,1,4.0,5.0,1.0,ns
ROI.06 [],ROI.07 [],2,3,2.5,2.0,0.7670968684102772,ns
ROI.06 [],ROI.08 [],2,4,2.5,2.25,1.0,ns
ROI.06 [],ROI.09 [],2,5,2.5,2.2,0.8422202157452108,ns
ROI.06 [],ROI.10 [],2,3,2.5,3.6666666666666665,0.7609067270751141,ns
ROI.06 [],ROI.11 [],2,3,2.5,1.3333333333333333,0.2235428745713206,ns
ROI.06 [],ROI.12 [],2,3,2.5,1.6666666666666667,0.5428024537573732,ns
ROI.06 [],ROI.13 [],2,3,2.5,2.3333333333333335,1.0,ns
ROI.06 [],ROI.14 [],2,1,2.5,5.0,1.0,ns
ROI.07 [],ROI.08 [],3,4,2.0,2.25,1.0,ns
ROI.07 [],ROI.09 [],3,5,2.0,2.2,0.8729530347120775,ns
ROI.07 [],ROI.10 [],3,3,2.0,3.6666666666666665,0.37582508748869836,ns
ROI.07 [],ROI.11 [],3,3,2.0,1.3333333333333333,1.0,ns
ROI.07 [],ROI.12 [],3,3,2.0,1.6666666666666667,1.0,ns
ROI.07 [],ROI.13 [],3,3,2.0,2.3333333333333335,0.8136637157667919,ns
ROI.07 [],ROI.14 [],3,1,2.0,5.0,1.0,ns
ROI.08 [],ROI.09 [],4,5,2.25,2.2,1.0,ns
ROI.08 [],ROI.10 [],4,3,2.25,3.6666666666666665,0.47147432485129004,ns
ROI.08 [],ROI.11 [],4,3,2.25,1.3333333333333333,0.5584521572831558,ns
ROI.08 [],ROI.12 [],4,3,2.25,1.6666666666666667,0.693281817504481,ns
ROI.08 [],ROI.13 [],4,3,2.25,2.3333333333333335,1.0,ns
ROI.08 [],ROI.14 [],4,1,2.25,5.0,1.0,ns
ROI.09 [],ROI.10 [],5,3,2.2,3.6666666666666665,0.3623796473157067,ns
ROI.09 [],ROI.11 [],5,3,2.2,1.3333333333333333,0.42397547955291737,ns
ROI.09 [],ROI.12 [],5,3,2.2,1.6666666666666667,0.6314222738207365,ns
ROI.09 [],ROI.13 [],5,3,2.2,2.3333333333333335,1.0,ns
ROI.09 [],ROI.14 [],5,1,2.2,5.0,1.0,ns
ROI.10 [],ROI.11 [],3,3,3.6666666666666665,1.3333333333333333,0.11568802229950938,ns
ROI.10 [],ROI.12 [],3,3,3.6666666666666665,1.6666666666666667,0.26115455974183277,ns
ROI.10 [],ROI.13 [],3,3,3.6666666666666665,2.3333333333333335,0.5065551690490403,ns
ROI.10 [],ROI.14 [],3,1,3.6666666666666665,5.0,1.0,ns
ROI.11 [],ROI.12 [],3,3,1.3333333333333333,1.6666666666666667,1.0,ns
ROI.11 [],ROI.13 [],3,3,1.3333333333333333,2.3333333333333335,0.47950012218695337,ns
ROI.11 [],ROI.14 [],3,1,1.3333333333333333,5.0,1.0,ns
ROI.12 [],ROI.13 [],3,3,1.6666666666666667,2.3333333333333335,0.6428348264908044,ns
ROI.12 [],ROI.14 [],3,1,1.6666666666666667,5.0,1.0,ns
ROI.13 [],ROI.14 [],3,1,2.3333333333333335,5.0,1.0,ns
