Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,33,4.42395E+000,3.17600E-006,595.03200E-003
1,1,34,4.44964E+000,3.27800E-006,613.27000E-003
1,1,35,4.47455E+000,3.38100E-006,630.88300E-003
1,1,36,4.49912E+000,3.48100E-006,648.53200E-003
1,1,37,4.52263E+000,3.58000E-006,666.17900E-003
1,1,38,4.54587E+000,3.67800E-006,683.79200E-003
1,1,39,4.56975E+000,3.77900E-006,701.44000E-003
1,1,40,4.59291E+000,3.88200E-006,719.08600E-003
1,1,41,4.61430E+000,3.98200E-006,736.73500E-003
1,1,42,4.63641E+000,4.08100E-006,754.34300E-003
1,1,43,4.65777E+000,4.18100E-006,771.98700E-003
1,1,44,4.67895E+000,4.28000E-006,789.63800E-003
1,1,45,4.70009E+000,4.38400E-006,807.25200E-003
1,1,46,4.72025E+000,4.48400E-006,824.89800E-003
1,1,47,4.74047E+000,4.58500E-006,842.54000E-003
1,1,48,4.75934E+000,4.68500E-006,860.18700E-003
1,1,49,4.77854E+000,4.78400E-006,877.84400E-003
1,1,50,4.79669E+000,4.88400E-006,895.50100E-003
1,1,51,4.81445E+000,4.98300E-006,913.46700E-003
1,1,52,4.83378E+000,5.08400E-006,931.07400E-003
1,1,53,4.85330E+000,5.18800E-006,950.01900E-003
1,1,54,4.87190E+000,5.28600E-006,967.64800E-003
1,1,55,4.88934E+000,5.38700E-006,985.30000E-003
1,1,56,4.90629E+000,5.48500E-006,1.00292E+000
1,1,57,4.92419E+000,5.58300E-006,1.02057E+000
1,1,58,4.94195E+000,5.68500E-006,1.03821E+000
1,1,59,4.95903E+000,5.78500E-006,1.05591E+000
1,1,60,4.97646E+000,5.88700E-006,1.08139E+000
1,1,61,4.99287E+000,5.98900E-006,1.09906E+000
1,1,62,5.00957E+000,6.08700E-006,1.11667E+000
1,1,63,5.02619E+000,6.18700E-006,1.13437E+000
1,1,64,5.04249E+000,6.28500E-006,1.15202E+000
1,1,65,5.05836E+000,6.38600E-006,1.16965E+000
1,1,66,5.07442E+000,6.48600E-006,1.18729E+000
1,1,67,5.09044E+000,6.58800E-006,1.20568E+000
1,1,68,5.10518E+000,6.68900E-006,1.22329E+000
1,1,69,5.12038E+000,6.78800E-006,1.24098E+000
1,1,70,5.13474E+000,6.89000E-006,1.25864E+000
1,1,71,5.14973E+000,6.98800E-006,1.27628E+000
1,1,72,5.16474E+000,7.08800E-006,1.29393E+000
1,1,73,5.17973E+000,7.18600E-006,1.31156E+000
1,1,74,5.19479E+000,7.28700E-006,1.32921E+000
1,1,75,5.20908E+000,7.38700E-006,1.34685E+000
1,1,76,5.22312E+000,7.48900E-006,1.36465E+000
1,1,77,5.23738E+000,7.58900E-006,1.38229E+000
1,1,78,5.25126E+000,7.68900E-006,1.39994E+000
1,1,79,5.26514E+000,7.79000E-006,1.41757E+000
1,1,80,5.27925E+000,7.88900E-006,1.43523E+000
1,1,81,5.29291E+000,7.98700E-006,1.45288E+000
1,1,82,5.30691E+000,8.08800E-006,1.47114E+000
1,1,83,5.32040E+000,8.18800E-006,1.48876E+000
1,1,84,5.33395E+000,8.29200E-006,1.50810E+000
1,1,85,5.34717E+000,8.38900E-006,1.52574E+000
1,1,86,5.35981E+000,8.48900E-006,1.54337E+000
1,1,87,5.37313E+000,8.58900E-006,1.56099E+000
1,1,88,5.38683E+000,8.69200E-006,1.57864E+000
1,1,89,5.39960E+000,8.79200E-006,1.60647E+000
1,1,90,5.41253E+000,8.89000E-006,1.62410E+000
1,1,91,5.42501E+000,8.98900E-006,1.64174E+000
1,1,92,5.43818E+000,9.08800E-006,1.65941E+000
1,1,93,5.45094E+000,9.18900E-006,1.67702E+000
1,1,94,5.46392E+000,9.28900E-006,1.69538E+000
1,1,95,5.47650E+000,9.39000E-006,1.71299E+000
1,1,96,5.48862E+000,9.49100E-006,1.73063E+000
1,1,97,5.49985E+000,9.59100E-006,1.74824E+000
1,1,98,5.51230E+000,9.69200E-006,1.76592E+000
1,1,99,5.52458E+000,9.79000E-006,1.78357E+000
1,1,100,5.53625E+000,9.89100E-006,1.80119E+000
1,1,101,5.54832E+000,9.99000E-006,1.81955E+000
1,1,102,5.56002E+000,10.08900E-006,1.83717E+000
1,1,103,5.57208E+000,10.19100E-006,1.85482E+000
1,1,104,5.58319E+000,10.29000E-006,1.87249E+000
1,1,105,5.59502E+000,10.39100E-006,1.89014E+000
1,1,106,5.60686E+000,10.48900E-006,1.90778E+000
1,1,107,5.61951E+000,10.58900E-006,1.92540E+000
1,1,108,5.63105E+000,10.69100E-006,1.94404E+000
1,1,109,5.64277E+000,10.79000E-006,1.96165E+000
1,1,110,5.65436E+000,10.89200E-006,1.97930E+000
1,1,111,5.66569E+000,10.99000E-006,1.99692E+000
1,1,112,5.67673E+000,11.09100E-006,2.01456E+000
1,1,113,5.68749E+000,11.19000E-006,2.03221E+000
1,1,114,5.69809E+000,11.29100E-006,2.04983E+000
1,1,115,5.70887E+000,11.39100E-006,2.06801E+000
1,1,116,5.71972E+000,11.49000E-006,2.08562E+000
1,1,117,5.73077E+000,11.59300E-006,2.10329E+000
1,1,118,5.74277E+000,11.69000E-006,2.12774E+000
1,1,119,5.75344E+000,11.79300E-006,2.14539E+000
1,1,120,5.76356E+000,11.89300E-006,2.16300E+000
1,1,121,5.77484E+000,11.99200E-006,2.18067E+000
1,1,122,5.78487E+000,12.09200E-006,2.19830E+000
1,1,123,5.79596E+000,12.19300E-006,2.21589E+000
1,1,124,5.80691E+000,12.29000E-006,2.23354E+000
1,1,125,5.81751E+000,12.39100E-006,2.25118E+000
1,1,126,5.82806E+000,12.49300E-006,2.26966E+000
1,1,127,5.83775E+000,12.59200E-006,2.28731E+000
1,1,128,5.84683E+000,12.69100E-006,2.30494E+000
1,1,129,5.85729E+000,12.79200E-006,2.32255E+000
1,1,130,5.86818E+000,12.89300E-006,2.34021E+000
1,1,131,5.87756E+000,12.99300E-006,2.35783E+000
1,1,132,5.88803E+000,13.09200E-006,2.37549E+000
1,1,133,5.89929E+000,13.19300E-006,2.39311E+000
1,1,134,5.90889E+000,13.29400E-006,2.41075E+000
1,1,135,5.91821E+000,13.39300E-006,2.42841E+000
1,1,136,5.92842E+000,13.49300E-006,2.44607E+000
1,1,137,5.93837E+000,13.59100E-006,2.46369E+000
1,1,138,5.94863E+000,13.69300E-006,2.48134E+000
1,1,139,5.95740E+000,13.79200E-006,2.49898E+000
1,1,140,5.96636E+000,13.89300E-006,2.51795E+000
1,1,141,5.97589E+000,13.99200E-006,2.53559E+000
1,1,142,5.98620E+000,14.09100E-006,2.55364E+000
1,1,143,5.99658E+000,14.19300E-006,2.57126E+000
1,1,144,6.00484E+000,14.29400E-006,2.58892E+000
1,1,145,6.01398E+000,14.39300E-006,2.60654E+000
1,1,146,6.02317E+000,14.49500E-006,2.62418E+000
1,1,147,6.03332E+000,14.59400E-006,2.65241E+000
1,1,148,6.04214E+000,14.69400E-006,2.67004E+000
1,1,149,6.05143E+000,14.79400E-006,2.68902E+000
1,1,150,6.06088E+000,14.89200E-006,2.70668E+000
1,1,151,6.07003E+000,14.99300E-006,2.72432E+000
1,1,152,6.07969E+000,15.09100E-006,2.74194E+000
1,1,153,6.08878E+000,15.19200E-006,2.75960E+000
1,1,154,6.09806E+000,15.29100E-006,2.77724E+000
1,1,155,6.10850E+000,15.39200E-006,2.79484E+000
1,1,156,6.11771E+000,15.49300E-006,2.81246E+000
1,1,157,6.12703E+000,15.59300E-006,2.83011E+000
1,1,158,6.13604E+000,15.69400E-006,2.84812E+000
1,1,159,6.14407E+000,15.79300E-006,2.86574E+000
1,1,160,6.15352E+000,15.89400E-006,2.88340E+000
1,1,161,6.16194E+000,15.99400E-006,2.90102E+000
1,1,162,6.16951E+000,16.09400E-006,2.91867E+000
1,1,163,6.17816E+000,16.19200E-006,2.93628E+000
1,1,164,6.18722E+000,16.29300E-006,2.95393E+000
1,1,165,6.19633E+000,16.39300E-006,2.97197E+000
1,1,166,6.20521E+000,16.49200E-006,2.98960E+000
1,1,167,6.21429E+000,16.59300E-006,3.00749E+000
1,1,168,6.22265E+000,16.69300E-006,3.02514E+000
1,1,169,6.23064E+000,16.79300E-006,3.04277E+000
1,1,170,6.23935E+000,16.89400E-006,3.06071E+000
1,1,171,6.24731E+000,16.99400E-006,3.07831E+000
1,1,172,6.25582E+000,17.09300E-006,3.09596E+000
1,1,173,6.26450E+000,17.19400E-006,3.11363E+000
1,1,174,6.27350E+000,17.29400E-006,3.13167E+000
1,1,175,6.28206E+000,17.39500E-006,3.14931E+000
1,1,176,6.29067E+000,17.49500E-006,3.17675E+000
1,1,177,6.29831E+000,17.59500E-006,3.19437E+000
1,1,178,6.30682E+000,17.69400E-006,3.21200E+000
1,1,179,6.31468E+000,17.79400E-006,3.22966E+000
1,1,180,6.32285E+000,17.89300E-006,3.24731E+000
1,1,181,6.33073E+000,17.99300E-006,3.26493E+000
1,1,182,6.33875E+000,18.09300E-006,3.28256E+000
1,1,183,6.34778E+000,18.19300E-006,3.30020E+000
1,1,184,6.35523E+000,18.29400E-006,3.31786E+000
1,1,185,6.36259E+000,18.39400E-006,3.33547E+000
1,1,186,6.36963E+000,18.49500E-006,3.35344E+000
1,1,187,6.37764E+000,18.59400E-006,3.37111E+000
1,1,188,6.38579E+000,18.69400E-006,3.38876E+000
1,1,189,6.39341E+000,18.79500E-006,3.40683E+000
1,1,190,6.40117E+000,18.89500E-006,3.42445E+000
1,1,191,6.40869E+000,18.99300E-006,3.44212E+000
1,1,192,6.41726E+000,19.09500E-006,3.45978E+000
1,1,193,6.42481E+000,19.19500E-006,3.47743E+000
1,1,194,6.43230E+000,19.29500E-006,3.49505E+000
1,1,195,6.43982E+000,19.39500E-006,3.51269E+000
1,1,196,6.44815E+000,19.49300E-006,3.53033E+000
1,1,197,6.45595E+000,19.59500E-006,3.54796E+000
1,1,198,6.46383E+000,19.69400E-006,3.56560E+000
1,1,199,6.47154E+000,19.79400E-006,3.58322E+000
1,1,200,6.47880E+000,19.89500E-006,3.60201E+000
1,1,201,6.48578E+000,19.99400E-006,3.61962E+000
1,1,202,6.49251E+000,20.09500E-006,3.63738E+000
1,1,203,6.49979E+000,20.19400E-006,3.65504E+000
1,1,204,6.50686E+000,20.29500E-006,3.67266E+000
1,1,205,6.51472E+000,20.39600E-006,3.70117E+000
1,1,206,6.52243E+000,20.49500E-006,3.71881E+000
1,1,207,6.52910E+000,20.59600E-006,3.73643E+000
1,1,208,6.53527E+000,20.69400E-006,3.75410E+000
1,1,209,6.54289E+000,20.79600E-006,3.77176E+000
1,1,210,6.54927E+000,20.89600E-006,3.78941E+000
1,1,211,6.55713E+000,20.99400E-006,3.80704E+000
1,1,212,6.56453E+000,21.09700E-006,3.82548E+000
1,1,213,6.57073E+000,21.19500E-006,3.84310E+000
1,1,214,6.57793E+000,21.29400E-006,3.86071E+000
1,1,215,6.58533E+000,21.39400E-006,3.87837E+000
1,1,216,6.59294E+000,21.49300E-006,3.89602E+000
1,1,217,6.60020E+000,21.59400E-006,3.91364E+000
1,1,218,6.60728E+000,21.69400E-006,3.93126E+000
1,1,219,6.61440E+000,21.79500E-006,3.94903E+000
1,1,220,6.62079E+000,21.89500E-006,3.96669E+000
1,1,221,6.62759E+000,21.99400E-006,3.98431E+000
1,1,222,6.63339E+000,22.09600E-006,4.00192E+000
1,1,223,6.64053E+000,22.19500E-006,4.01956E+000
1,1,224,6.64698E+000,22.29700E-006,4.03733E+000
1,1,225,6.65412E+000,22.39500E-006,4.05495E+000
1,1,226,6.66142E+000,22.49700E-006,4.07256E+000
1,1,227,6.66782E+000,22.59500E-006,4.09107E+000
1,1,228,6.67528E+000,22.69600E-006,4.10874E+000
1,1,229,6.68187E+000,22.79600E-006,4.12640E+000
1,1,230,6.68817E+000,22.89600E-006,4.14401E+000
1,1,231,6.69447E+000,22.99700E-006,4.16162E+000
1,1,232,6.70125E+000,23.09600E-006,4.17927E+000
1,1,233,6.70796E+000,23.19600E-006,4.19770E+000
1,1,234,6.71459E+000,23.29500E-006,4.22285E+000
1,1,235,6.72077E+000,23.39500E-006,4.24047E+000
1,1,236,6.72685E+000,23.49500E-006,4.25812E+000
1,1,237,6.73407E+000,23.59500E-006,4.27824E+000
1,1,238,6.74018E+000,23.69600E-006,4.29586E+000
1,1,239,6.74682E+000,23.79400E-006,4.31406E+000
1,1,240,6.75423E+000,23.89400E-006,4.33168E+000
1,1,241,6.76029E+000,23.99600E-006,4.34938E+000
1,1,242,6.76649E+000,24.09500E-006,4.36700E+000
1,1,243,6.77266E+000,24.19700E-006,4.38464E+000
1,1,244,6.77788E+000,24.29700E-006,4.40290E+000
1,1,245,6.78458E+000,24.39500E-006,4.42052E+000
1,1,246,6.79124E+000,24.49400E-006,4.43818E+000
1,1,247,6.79809E+000,24.59600E-006,4.45581E+000
1,1,248,6.80311E+000,24.69700E-006,4.47342E+000
1,1,249,6.80983E+000,24.79700E-006,4.49184E+000
1,1,250,6.81705E+000,24.89600E-006,4.50947E+000
1,1,251,6.82202E+000,24.99800E-006,4.52707E+000
