ROI,start_s,end_s,duration_s,peak_to_peak
ROI.13 [],103.786,113.786,10.0,0.12536921974351434
ROI.13 [],104.278,114.278,10.0,0.08501578255776163
ROI.13 [],104.786,114.786,10.0,0.08501578255776163
ROI.13 [],105.279,115.279,10.0,0.08501578255776163
ROI.13 [],105.785,115.785,10.0,0.08501578255776163
ROI.13 [],106.285,116.285,10.0,0.08501578255776163
ROI.13 [],106.785,116.785,10.0,0.08501578255776163
ROI.13 [],107.277,117.277,10.0,0.08501578255776163
ROI.13 [],107.779,117.779,10.0,0.08501578255776163
ROI.13 [],108.28,118.28,10.0,0.08501578255776163
ROI.13 [],108.779,118.779,10.0,0.08501578255776163
ROI.13 [],109.278,119.278,10.0,0.08501578255776163
ROI.13 [],109.778,119.778,10.0,0.08501578255776163
ROI.13 [],110.279,120.279,10.0,0.08501578255776163
ROI.13 [],110.777,120.777,10.0,0.07480741495709253
ROI.13 [],111.277,121.277,10.0,0.07480741495709253
ROI.13 [],111.777,121.777,10.0,0.07480741495709253
ROI.13 [],112.277,122.277,10.0,0.07480741495709253
ROI.13 [],112.788,122.788,10.0,0.07278530882178633
ROI.13 [],113.277,123.277,10.0,0.08056279699417561
ROI.13 [],113.787,123.787,10.0,0.08056279699417561
ROI.13 [],114.279,124.279,10.0,0.08056279699417561
ROI.13 [],114.777,124.777,10.0,0.08056279699417561
ROI.13 [],115.278,125.278,10.0,0.09472197570727832
ROI.13 [],115.777,125.777,10.0,0.09472197570727832
ROI.13 [],116.289,126.289,10.0,0.09472197570727832
ROI.13 [],116.778,126.778,10.0,0.09472197570727832
ROI.13 [],117.277,127.277,10.0,0.09472197570727832
ROI.13 [],117.777,127.777,10.0,0.09472197570727832
ROI.13 [],118.277,128.277,9.999999999999986,0.09472197570727832
ROI.13 [],118.789,128.789,9.999999999999986,0.09827229834479077
ROI.13 [],119.277,129.277,9.999999999999986,0.09827229834479077
ROI.13 [],119.787,129.787,10.0,0.09827229834479077
ROI.13 [],120.278,130.27800000000002,10.000000000000014,0.09827229834479077
ROI.13 [],120.778,130.77800000000002,10.000000000000014,0.09827229834479077
ROI.13 [],121.276,131.276,10.000000000000014,0.07042750850265542
ROI.13 [],121.778,131.77800000000002,10.000000000000014,0.06847006702616448
ROI.13 [],122.285,132.285,10.0,0.06847006702616448
ROI.13 [],122.786,132.786,10.0,0.06847006702616448
ROI.13 [],123.277,133.277,9.999999999999986,0.06847006702616448
ROI.13 [],123.787,133.787,10.0,0.06847006702616448
ROI.13 [],124.279,134.279,10.0,0.06847006702616448
ROI.13 [],124.782,134.78199999999998,9.999999999999986,0.06847006702616448
ROI.13 [],125.283,135.28300000000002,10.000000000000014,0.06847006702616448
ROI.13 [],125.783,135.78300000000002,10.000000000000014,0.06847006702616448
ROI.13 [],126.287,136.287,10.0,0.06847006702616448
ROI.13 [],126.777,136.777,9.999999999999986,0.06847006702616448
ROI.13 [],127.293,137.293,10.0,0.06847006702616448
ROI.13 [],127.777,137.777,9.999999999999986,0.06847006702616448
ROI.13 [],128.277,138.277,10.0,0.06847006702616448
ROI.13 [],128.776,138.776,10.0,0.06847006702616448
ROI.13 [],129.287,139.287,10.0,0.053931249435996226
ROI.13 [],129.778,139.778,10.0,0.053931249435996226
ROI.13 [],130.279,140.279,10.0,0.053931249435996226
ROI.13 [],130.788,140.788,10.0,0.053931249435996226
ROI.13 [],131.286,141.286,10.0,0.053931249435996226
ROI.13 [],131.778,141.778,10.0,0.06313886527319046
ROI.13 [],132.278,142.278,10.0,0.08430254440216621
ROI.13 [],132.777,142.777,10.0,0.08430254440216621
ROI.13 [],133.286,143.286,10.0,0.08430254440216621
ROI.13 [],133.776,143.776,10.0,0.08430254440216621
ROI.13 [],134.288,144.288,10.0,0.08430254440216621
ROI.13 [],134.778,144.778,10.0,0.08430254440216621
ROI.13 [],135.287,145.287,10.0,0.0866349775922367
ROI.13 [],135.778,145.778,10.0,0.0866349775922367
ROI.13 [],136.278,146.278,10.0,0.0866349775922367
ROI.13 [],136.777,146.777,10.0,0.0866349775922367
ROI.13 [],137.278,147.278,10.0,0.0866349775922367
ROI.13 [],137.788,147.788,10.0,0.0866349775922367
ROI.13 [],138.278,148.278,10.0,0.0866349775922367
ROI.13 [],138.777,148.777,10.0,0.0866349775922367
ROI.13 [],139.287,149.287,10.0,0.0866349775922367
ROI.13 [],139.778,149.778,10.0,0.0866349775922367
ROI.13 [],140.277,150.277,10.0,0.0866349775922367
ROI.13 [],140.776,150.776,10.0,0.0866349775922367
ROI.13 [],141.284,151.284,10.0,0.0866349775922367
ROI.13 [],141.778,151.778,10.0,0.0866349775922367
ROI.13 [],142.277,152.277,10.0,0.0866349775922367
ROI.13 [],142.788,152.788,10.0,0.06862968426669819
ROI.13 [],143.28,153.28,10.0,0.06862968426669819
ROI.13 [],143.784,153.784,10.0,0.06862968426669819
ROI.13 [],144.283,154.283,10.0,0.06862968426669819
ROI.13 [],144.777,154.777,10.0,0.06862968426669819
ROI.13 [],145.277,155.277,10.0,0.06862968426669819
ROI.13 [],145.778,155.778,10.0,0.06737020863043984
ROI.13 [],146.278,156.278,10.0,0.06737020863043984
ROI.13 [],146.778,156.778,10.0,0.06737020863043984
ROI.13 [],147.287,157.287,10.0,0.06737020863043984
ROI.13 [],147.777,157.777,10.0,0.06418138240867605
ROI.13 [],148.278,158.278,10.0,0.06418138240867605
ROI.13 [],148.787,158.787,10.0,0.06418138240867605
ROI.13 [],149.279,159.279,10.0,0.06418138240867605
ROI.13 [],149.778,159.778,10.0,0.06418138240867605
ROI.13 [],150.288,160.288,10.0,0.06418138240867605
ROI.13 [],150.777,160.777,10.0,0.06418138240867605
ROI.13 [],151.288,161.288,10.0,0.05774014521177656
ROI.13 [],151.777,161.777,10.0,0.05774014521177656
ROI.13 [],152.277,162.277,10.0,0.043123622853624664
ROI.13 [],152.778,162.778,10.0,0.03336811446940287
ROI.13 [],153.277,163.277,10.0,0.03336811446940287
ROI.13 [],153.788,163.788,10.0,0.015482348089069068
ROI.13 [],154.278,164.278,10.0,0.015482348089069068
ROI.14 [],0.258,10.258,10.0,0.059520398717823136
ROI.14 [],0.778,10.778,10.0,0.059520398717823136
ROI.14 [],1.278,11.278,10.0,0.059520398717823136
ROI.14 [],1.777,11.777,10.0,0.059520398717823136
ROI.14 [],2.286,12.286,10.0,0.05398415832103899
ROI.14 [],2.779,12.779,10.0,0.05398415832103899
ROI.14 [],3.287,13.286999999999999,10.0,0.05398415832103899
ROI.14 [],3.778,13.778,10.0,0.05398415832103899
ROI.14 [],4.295,14.295,10.0,0.04340554997429236
ROI.14 [],4.778,14.777999999999999,10.0,0.04340554997429236
ROI.14 [],5.278,15.277999999999999,10.0,0.051488676744848846
ROI.14 [],5.778,15.777999999999999,10.0,0.051488676744848846
ROI.14 [],6.277,16.277,10.0,0.051488676744848846
ROI.14 [],6.778,16.778,10.0,0.051488676744848846
ROI.14 [],7.278,17.278,10.0,0.051488676744848846
ROI.14 [],7.777,17.777,10.0,0.051488676744848846
ROI.14 [],8.278,18.278,9.999999999999998,0.051488676744848846
ROI.14 [],8.786,18.786,10.000000000000002,0.051488676744848846
ROI.14 [],9.278,19.278,9.999999999999998,0.044753113970308
ROI.14 [],9.788,19.788,10.0,0.053897080979221544
ROI.14 [],10.279,20.279,10.0,0.053897080979221544
ROI.14 [],10.778,20.778,9.999999999999998,0.053897080979221544
ROI.14 [],11.277,21.277,10.000000000000002,0.053897080979221544
ROI.14 [],11.784,21.784,9.999999999999998,0.053897080979221544
ROI.14 [],12.277,22.277,10.000000000000002,0.053897080979221544
ROI.14 [],12.78,22.78,10.000000000000002,0.053897080979221544
ROI.14 [],13.279,23.279,10.0,0.0610898247653617
ROI.14 [],13.779,23.779,10.0,0.0610898247653617
ROI.14 [],14.284,24.284,9.999999999999998,0.0610898247653617
ROI.14 [],14.784,24.784,9.999999999999998,0.0610898247653617
ROI.14 [],15.285,25.285,10.0,0.051755989647501714
ROI.14 [],15.787,25.787,9.999999999999998,0.04877836406181281
ROI.14 [],16.276,26.276,10.0,0.041135696242575036
ROI.14 [],16.796,26.796,10.0,0.03837042155236199
ROI.14 [],17.279,27.279,10.0,0.055968041462513274
ROI.14 [],17.777,27.777,10.0,0.055968041462513274
ROI.14 [],18.288,28.288,10.0,0.055968041462513274
ROI.14 [],18.778,28.778,10.0,0.055968041462513274
ROI.14 [],19.282,29.282,10.0,0.055968041462513274
ROI.14 [],19.778,29.778,10.0,0.05635119593075332
ROI.14 [],20.279,30.279,10.0,0.05635119593075332
ROI.14 [],20.788,30.788,10.0,0.05635119593075332
ROI.14 [],21.286,31.286,10.0,0.05635119593075332
ROI.14 [],21.778,31.778,10.0,0.05635119593075332
ROI.14 [],22.278,32.278,10.0,0.05635119593075332
ROI.14 [],22.789,32.789,10.0,0.05635119593075332
ROI.14 [],23.279,33.278999999999996,9.999999999999996,0.05635119593075332
ROI.14 [],23.789,33.789,10.0,0.053236765982141776
ROI.14 [],24.278,34.278,10.0,0.04141241329815648
ROI.14 [],24.778,34.778,10.0,0.04141241329815648
ROI.14 [],25.278,35.278,10.0,0.04141241329815648
ROI.14 [],25.787,35.787,10.0,0.04141241329815648
ROI.14 [],26.278,36.278,10.0,0.04141241329815648
ROI.14 [],26.779,36.778999999999996,9.999999999999996,0.04141241329815648
ROI.14 [],27.277,37.277,10.0,0.04141241329815648
ROI.14 [],27.789,37.789,10.0,0.04141241329815648
ROI.14 [],28.278,38.278,10.0,0.04141241329815648
ROI.14 [],28.778,38.778,10.0,0.04141241329815648
ROI.14 [],29.286,39.286,10.0,0.04271263971121547
ROI.14 [],29.786,39.786,10.0,0.03740254875792935
ROI.14 [],30.284,40.284,10.0,0.029675646413479202
ROI.14 [],30.778,40.778,10.0,0.029675646413479202
ROI.14 [],31.288,41.288,9.999999999999996,0.034835173706299696
ROI.14 [],31.78,41.78,10.0,0.034835173706299696
ROI.14 [],32.283,42.283,10.0,0.03641325218397399
ROI.14 [],32.783,42.783,10.0,0.03641325218397399
ROI.14 [],33.276,43.276,10.0,0.03641325218397399
ROI.14 [],33.792,43.792,10.0,0.04660970334707134
ROI.14 [],34.279,44.279,10.0,0.04660970334707134
ROI.14 [],34.777,44.777,10.0,0.04660970334707134
ROI.14 [],35.279,45.279,10.0,0.04660970334707134
ROI.14 [],35.777,45.777,10.0,0.04660970334707134
ROI.14 [],36.289,46.289,10.0,0.04660970334707134
ROI.14 [],36.777,46.777,10.0,0.04660970334707134
ROI.14 [],37.279,47.279,10.0,0.04660970334707134
ROI.14 [],37.778,47.778,10.0,0.04660970334707134
ROI.14 [],38.277,48.277,10.0,0.04660970334707134
ROI.14 [],38.787,48.787,10.0,0.04660970334707134
ROI.14 [],39.277,49.277,10.0,0.04660970334707134
ROI.14 [],39.789,49.789,10.0,0.04660970334707134
ROI.14 [],40.276,50.276,10.0,0.04660970334707134
ROI.14 [],40.787,50.787,10.0,0.04660970334707134
ROI.14 [],41.276,51.276,10.0,0.04660970334707134
ROI.14 [],41.786,51.786,10.0,0.04660970334707134
ROI.14 [],42.278,52.278,10.0,0.045738741104305244
ROI.14 [],42.787,52.787,10.0,0.045738741104305244
ROI.14 [],43.276,53.276,10.0,0.045738741104305244
ROI.14 [],43.778,53.778,10.0,0.045738741104305244
ROI.14 [],44.288,54.288,10.0,0.047265511667262616
ROI.14 [],44.777,54.777,10.0,0.047265511667262616
ROI.14 [],45.291,55.291,10.0,0.047265511667262616
ROI.14 [],45.777,55.777,10.0,0.047265511667262616
ROI.14 [],46.279,56.279,10.0,0.047265511667262616
ROI.14 [],46.776,56.776,10.0,0.047265511667262616
ROI.14 [],47.278,57.278,10.0,0.047265511667262616
ROI.14 [],47.786,57.786,10.0,0.047265511667262616
ROI.14 [],48.281,58.281,10.0,0.047265511667262616
ROI.14 [],48.778,58.778,10.0,0.047265511667262616
ROI.14 [],49.279,59.279,10.0,0.047265511667262616
ROI.14 [],49.783,59.783,10.0,0.047265511667262616
ROI.14 [],50.283,60.283,10.0,0.047265511667262616
ROI.14 [],50.785,60.785,10.0,0.047265511667262616
ROI.14 [],51.277,61.277,10.0,0.047265511667262616
ROI.14 [],51.793,61.793,10.0,0.047265511667262616
ROI.14 [],52.277,62.277,10.0,0.03433113272248188
ROI.14 [],52.787,62.787,10.0,0.03433113272248188
ROI.14 [],53.278,63.278,10.0,0.042846005181384046
ROI.14 [],53.777,63.777,10.0,0.042846005181384046
ROI.14 [],54.279,64.279,9.999999999999993,0.046537173829630234
ROI.14 [],54.778,64.77799999999999,9.999999999999993,0.04575291878051733
ROI.14 [],55.288,65.288,10.0,0.04575291878051733
ROI.14 [],55.777,65.777,10.0,0.04575291878051733
ROI.14 [],56.277,66.277,10.0,0.04575291878051733
ROI.14 [],56.789,66.789,10.0,0.04575291878051733
ROI.14 [],57.277,67.277,10.0,0.04575291878051733
ROI.14 [],57.778,67.77799999999999,9.999999999999993,0.04575291878051733
ROI.14 [],58.277,68.277,10.0,0.04575291878051733
ROI.14 [],58.787,68.787,10.000000000000007,0.04575291878051733
ROI.14 [],59.279,69.279,9.999999999999993,0.04575291878051733
ROI.14 [],59.777,69.777,10.0,0.04575291878051733
ROI.14 [],60.277,70.277,10.0,0.04575291878051733
ROI.14 [],60.777,70.777,10.0,0.04575291878051733
ROI.14 [],61.287,71.287,10.000000000000007,0.04296725526744805
ROI.14 [],61.778,71.77799999999999,9.999999999999993,0.04296725526744805
ROI.14 [],62.288,72.288,10.0,0.04296725526744805
ROI.14 [],62.777,72.777,10.0,0.04296725526744805
ROI.14 [],63.278,73.27799999999999,9.999999999999993,0.04296725526744805
ROI.14 [],63.778,73.77799999999999,9.999999999999993,0.04296725526744805
ROI.14 [],64.278,74.278,10.0,0.04261518970248024
ROI.14 [],64.778,74.778,10.0,0.04261518970248024
ROI.14 [],65.279,75.279,10.0,0.04261518970248024
ROI.14 [],65.778,75.778,10.0,0.04261518970248024
ROI.14 [],66.278,76.278,10.0,0.04261518970248024
ROI.14 [],66.779,76.779,10.0,0.04261518970248024
ROI.14 [],67.288,77.288,10.0,0.04261518970248024
ROI.14 [],67.783,77.783,10.0,0.04261518970248024
ROI.14 [],68.284,78.284,10.0,0.04442291636117442
ROI.14 [],68.785,78.785,10.0,0.04442291636117442
ROI.14 [],69.278,79.278,10.0,0.04005469076257898
ROI.14 [],69.777,79.777,10.0,0.04005469076257898
ROI.14 [],70.295,80.295,10.0,0.04005469076257898
ROI.14 [],70.778,80.778,10.0,0.04005469076257898
ROI.14 [],71.288,81.288,10.0,0.043109031910991524
ROI.14 [],71.777,81.777,10.0,0.043109031910991524
ROI.14 [],72.289,82.289,10.0,0.043109031910991524
ROI.14 [],72.777,82.777,10.0,0.043109031910991524
ROI.14 [],73.278,83.278,10.0,0.043109031910991524
ROI.14 [],73.777,83.777,10.0,0.04599151133156964
ROI.14 [],74.278,84.278,10.0,0.04599151133156964
ROI.14 [],74.777,84.777,10.0,0.04599151133156964
ROI.14 [],75.288,85.288,10.0,0.04599151133156964
ROI.14 [],75.778,85.778,10.0,0.04599151133156964
ROI.14 [],76.288,86.288,10.0,0.04599151133156964
ROI.14 [],76.779,86.779,10.0,0.04599151133156964
ROI.14 [],77.278,87.278,10.0,0.04599151133156964
ROI.14 [],77.787,87.787,10.0,0.051532958941218676
ROI.14 [],78.285,88.285,10.0,0.046572974243486935
ROI.14 [],78.778,88.778,10.0,0.052372886757451116
ROI.14 [],79.278,89.278,10.0,0.052372886757451116
ROI.14 [],79.787,89.787,10.0,0.052372886757451116
ROI.14 [],80.276,90.276,10.0,0.052372886757451116
ROI.14 [],80.788,90.788,10.0,0.052372886757451116
ROI.14 [],81.277,91.277,10.0,0.052372886757451116
ROI.14 [],81.778,91.778,10.0,0.052372886757451116
ROI.14 [],82.28,92.28,10.0,0.052372886757451116
ROI.14 [],82.778,92.778,10.0,0.052372886757451116
ROI.14 [],83.279,93.279,10.0,0.052372886757451116
ROI.14 [],83.778,93.778,10.0,0.052372886757451116
ROI.14 [],84.284,94.284,10.0,0.052372886757451116
ROI.14 [],84.778,94.778,10.0,0.052372886757451116
ROI.14 [],85.278,95.278,10.0,0.05884260326426266
ROI.14 [],85.788,95.788,10.0,0.05884260326426266
ROI.14 [],86.298,96.298,10.0,0.05884260326426266
ROI.14 [],86.785,96.785,10.0,0.05884260326426266
ROI.14 [],87.287,97.287,10.0,0.05884260326426266
ROI.14 [],87.786,97.786,10.0,0.05404948538181229
ROI.14 [],88.288,98.288,10.0,0.05404948538181229
ROI.14 [],88.779,98.779,10.0,0.05404948538181229
ROI.14 [],89.322,99.322,10.0,0.05404948538181229
ROI.14 [],89.779,99.779,10.0,0.05404948538181229
ROI.14 [],90.276,100.276,10.0,0.05404948538181229
ROI.14 [],90.778,100.778,10.0,0.05854255600448279
ROI.14 [],91.278,101.278,10.0,0.05854255600448279
ROI.14 [],91.776,101.776,10.0,0.05854255600448279
ROI.14 [],92.277,102.277,10.0,0.05854255600448279
ROI.14 [],92.788,102.788,10.0,0.05854255600448279
ROI.14 [],93.278,103.278,10.0,0.05854255600448279
ROI.14 [],93.778,103.778,10.0,0.05854255600448279
ROI.14 [],94.288,104.288,10.0,0.05854255600448279
ROI.14 [],94.778,104.778,10.0,0.05854255600448279
ROI.14 [],95.276,105.276,10.0,0.05854255600448279
ROI.14 [],95.777,105.777,10.0,0.05607517039965616
ROI.14 [],96.291,106.291,10.0,0.05607517039965616
ROI.14 [],96.779,106.779,10.0,0.05607517039965616
ROI.14 [],97.277,107.277,10.0,0.05607517039965616
ROI.14 [],97.814,107.814,10.0,0.05904696011225981
ROI.14 [],98.278,108.278,10.0,0.05904696011225981
ROI.14 [],98.776,108.776,10.0,0.05904696011225981
ROI.14 [],99.277,109.277,10.0,0.05904696011225981
ROI.14 [],99.778,109.778,10.0,0.05979995918050711
ROI.14 [],100.291,110.291,10.0,0.05979995918050711
ROI.14 [],100.776,110.776,10.0,0.05979995918050711
ROI.14 [],101.295,111.295,10.0,0.05979995918050711
ROI.14 [],101.778,111.778,10.0,0.05979995918050711
ROI.14 [],102.282,112.282,10.0,0.05979995918050711
ROI.14 [],102.777,112.777,10.0,0.05979995918050711
ROI.14 [],103.277,113.277,10.0,0.05979995918050711
ROI.14 [],103.786,113.786,10.0,0.05979995918050711
ROI.14 [],104.278,114.278,10.0,0.05979995918050711
ROI.14 [],104.786,114.786,10.0,0.061040183032598755
ROI.14 [],105.279,115.279,10.0,0.061040183032598755
ROI.14 [],105.785,115.785,10.0,0.04671930182115725
ROI.14 [],106.285,116.285,10.0,0.04671930182115725
ROI.14 [],106.785,116.785,10.0,0.04671930182115725
ROI.14 [],107.277,117.277,10.0,0.04671930182115725
ROI.14 [],107.779,117.779,10.0,0.04671930182115725
ROI.14 [],108.28,118.28,10.0,0.04671930182115725
ROI.14 [],108.779,118.779,10.0,0.04671930182115725
ROI.14 [],109.278,119.278,10.0,0.04671930182115725
ROI.14 [],109.778,119.778,10.0,0.04671930182115725
ROI.14 [],110.279,120.279,10.0,0.04671930182115725
ROI.14 [],110.777,120.777,10.0,0.04671930182115725
ROI.14 [],111.277,121.277,10.0,0.04671930182115725
ROI.14 [],111.777,121.777,10.0,0.04671930182115725
ROI.14 [],112.277,122.277,10.0,0.04671930182115725
ROI.14 [],112.788,122.788,10.0,0.04671930182115725
ROI.14 [],113.277,123.277,10.0,0.04671722036964246
ROI.14 [],113.787,123.787,10.0,0.04671722036964246
ROI.14 [],114.279,124.279,10.0,0.04671722036964246
ROI.14 [],114.777,124.777,10.0,0.04636051790481134
ROI.14 [],115.278,125.278,10.0,0.05025075463799173
ROI.14 [],115.777,125.777,10.0,0.05025075463799173
ROI.14 [],116.289,126.289,10.0,0.05025075463799173
ROI.14 [],116.778,126.778,10.0,0.05025075463799173
ROI.14 [],117.277,127.277,10.0,0.045341277510551954
ROI.14 [],117.777,127.777,10.0,0.04628656590484419
ROI.14 [],118.277,128.277,9.999999999999986,0.04628656590484419
ROI.14 [],118.789,128.789,9.999999999999986,0.04628656590484419
ROI.14 [],119.277,129.277,9.999999999999986,0.04628656590484419
ROI.14 [],119.787,129.787,10.0,0.04628656590484419
ROI.14 [],120.278,130.27800000000002,10.000000000000014,0.04628656590484419
ROI.14 [],120.778,130.77800000000002,10.000000000000014,0.048078335372689476
ROI.14 [],121.276,131.276,10.000000000000014,0.048078335372689476
ROI.14 [],121.778,131.77800000000002,10.000000000000014,0.048078335372689476
ROI.14 [],122.285,132.285,10.0,0.048078335372689476
ROI.14 [],122.786,132.786,10.0,0.048078335372689476
ROI.14 [],123.277,133.277,9.999999999999986,0.048078335372689476
ROI.14 [],123.787,133.787,10.0,0.048078335372689476
ROI.14 [],124.279,134.279,10.0,0.048078335372689476
ROI.14 [],124.782,134.78199999999998,9.999999999999986,0.048078335372689476
ROI.14 [],125.283,135.28300000000002,10.000000000000014,0.048078335372689476
ROI.14 [],125.783,135.78300000000002,10.000000000000014,0.048078335372689476
ROI.14 [],126.287,136.287,10.0,0.05157983954356712
ROI.14 [],126.777,136.777,9.999999999999986,0.05157983954356712
ROI.14 [],127.293,137.293,10.0,0.05157983954356712
ROI.14 [],127.777,137.777,9.999999999999986,0.05157983954356712
ROI.14 [],128.277,138.277,10.0,0.05157983954356712
ROI.14 [],128.776,138.776,10.0,0.05157983954356712
ROI.14 [],129.287,139.287,10.0,0.05157983954356712
ROI.14 [],129.778,139.778,10.0,0.05157983954356712
ROI.14 [],130.279,140.279,10.0,0.05157983954356712
ROI.14 [],130.788,140.788,10.0,0.049223176913655575
ROI.14 [],131.286,141.286,10.0,0.049223176913655575
ROI.14 [],131.778,141.778,10.0,0.052959196513021375
ROI.14 [],132.278,142.278,10.0,0.052959196513021375
ROI.14 [],132.777,142.777,10.0,0.052959196513021375
ROI.14 [],133.286,143.286,10.0,0.052959196513021375
ROI.14 [],133.776,143.776,10.0,0.052959196513021375
ROI.14 [],134.288,144.288,10.0,0.052959196513021375
ROI.14 [],134.778,144.778,10.0,0.054802128547543225
ROI.14 [],135.287,145.287,10.0,0.062439805923175065
ROI.14 [],135.778,145.778,10.0,0.0646936626604291
ROI.14 [],136.278,146.278,10.0,0.0646936626604291
ROI.14 [],136.777,146.777,10.0,0.0646936626604291
ROI.14 [],137.278,147.278,10.0,0.0646936626604291
ROI.14 [],137.788,147.788,10.0,0.0646936626604291
ROI.14 [],138.278,148.278,10.0,0.0646936626604291
ROI.14 [],138.777,148.777,10.0,0.0646936626604291
ROI.14 [],139.287,149.287,10.0,0.06482339575390735
ROI.14 [],139.778,149.778,10.0,0.06482339575390735
ROI.14 [],140.277,150.277,10.0,0.06482339575390735
ROI.14 [],140.776,150.776,10.0,0.06482339575390735
ROI.14 [],141.284,151.284,10.0,0.06482339575390735
ROI.14 [],141.778,151.778,10.0,0.06482339575390735
ROI.14 [],142.277,152.277,10.0,0.06482339575390735
ROI.14 [],142.788,152.788,10.0,0.06482339575390735
ROI.14 [],143.28,153.28,10.0,0.06482339575390735
ROI.14 [],143.784,153.784,10.0,0.06482339575390735
ROI.14 [],144.283,154.283,10.0,0.06482339575390735
ROI.14 [],144.777,154.777,10.0,0.06482339575390735
ROI.14 [],145.277,155.277,10.0,0.06482339575390735
ROI.14 [],145.778,155.778,10.0,0.04201077580145751
ROI.14 [],146.278,156.278,10.0,0.04201077580145751
ROI.14 [],146.778,156.778,10.0,0.04201077580145751
ROI.14 [],147.287,157.287,10.0,0.04201077580145751
ROI.14 [],147.777,157.777,10.0,0.04201077580145751
ROI.14 [],148.278,158.278,10.0,0.04201077580145751
ROI.14 [],148.787,158.787,10.0,0.04201077580145751
ROI.14 [],149.279,159.279,10.0,0.035261971823510506
ROI.14 [],149.778,159.778,10.0,0.023158998855594082
ROI.14 [],150.288,160.288,10.0,0.023158998855594082
ROI.14 [],150.777,160.777,10.0,0.023158998855594082
ROI.14 [],151.288,161.288,10.0,0.023158998855594082
ROI.14 [],151.777,161.777,10.0,0.023158998855594082
ROI.14 [],152.277,162.277,10.0,0.023158998855594082
ROI.14 [],152.778,162.778,10.0,0.023158998855594082
ROI.14 [],153.277,163.277,10.0,0.00988356758597985
ROI.14 [],153.788,163.788,10.0,0.00988356758597985
ROI.14 [],154.278,164.278,10.0,0.009335639349912127
ROI.15 [],0.258,10.258,10.0,0.05194139041040927
ROI.15 [],0.778,10.778,10.0,0.05194139041040927
ROI.15 [],1.278,11.278,10.0,0.05194139041040927
ROI.15 [],1.777,11.777,10.0,0.05194139041040927
ROI.15 [],2.286,12.286,10.0,0.0445885157583443
ROI.15 [],2.779,12.779,10.0,0.0445885157583443
ROI.15 [],3.287,13.286999999999999,10.0,0.0445885157583443
ROI.15 [],3.778,13.778,10.0,0.0445885157583443
ROI.15 [],4.295,14.295,10.0,0.0445885157583443
ROI.15 [],4.778,14.777999999999999,10.0,0.0445885157583443
ROI.15 [],5.278,15.277999999999999,10.0,0.0445885157583443
ROI.15 [],5.778,15.777999999999999,10.0,0.0445885157583443
ROI.15 [],6.277,16.277,10.0,0.0445885157583443
ROI.15 [],6.778,16.778,10.0,0.0445885157583443
ROI.15 [],7.278,17.278,10.0,0.0445885157583443
ROI.15 [],7.777,17.777,10.0,0.04351823841471125
ROI.15 [],8.278,18.278,9.999999999999998,0.04351823841471125
ROI.15 [],8.786,18.786,10.000000000000002,0.04115599544567279
ROI.15 [],9.278,19.278,9.999999999999998,0.04115599544567279
ROI.15 [],9.788,19.788,10.0,0.04115599544567279
ROI.15 [],10.279,20.279,10.0,0.04115599544567279
ROI.15 [],10.778,20.778,9.999999999999998,0.04115599544567279
ROI.15 [],11.277,21.277,10.000000000000002,0.04115599544567279
ROI.15 [],11.784,21.784,9.999999999999998,0.04115599544567279
ROI.15 [],12.277,22.277,10.000000000000002,0.04115599544567279
ROI.15 [],12.78,22.78,10.000000000000002,0.03973011176630576
ROI.15 [],13.279,23.279,10.0,0.03973011176630576
ROI.15 [],13.779,23.779,10.0,0.03973011176630576
ROI.15 [],14.284,24.284,9.999999999999998,0.037628694607022166
ROI.15 [],14.784,24.784,9.999999999999998,0.037628694607022166
ROI.15 [],15.285,25.285,10.0,0.03136790013001295
ROI.15 [],15.787,25.787,9.999999999999998,0.03136790013001295
ROI.15 [],16.276,26.276,10.0,0.03136790013001295
ROI.15 [],16.796,26.796,10.0,0.04154579370391642
ROI.15 [],17.279,27.279,10.0,0.04154579370391642
ROI.15 [],17.777,27.777,10.0,0.04154579370391642
ROI.15 [],18.288,28.288,10.0,0.04154579370391642
ROI.15 [],18.778,28.778,10.0,0.04154579370391642
ROI.15 [],19.282,29.282,10.0,0.04154579370391642
ROI.15 [],19.778,29.778,10.0,0.04154579370391642
ROI.15 [],20.279,30.279,10.0,0.04154579370391642
ROI.15 [],20.788,30.788,10.0,0.04154579370391642
ROI.15 [],21.286,31.286,10.0,0.041376426581215035
ROI.15 [],21.778,31.778,10.0,0.041376426581215035
ROI.15 [],22.278,32.278,10.0,0.03912321575013721
ROI.15 [],22.789,32.789,10.0,0.03912321575013721
ROI.15 [],23.279,33.278999999999996,9.999999999999996,0.03912321575013721
ROI.15 [],23.789,33.789,10.0,0.03912321575013721
ROI.15 [],24.278,34.278,10.0,0.03912321575013721
ROI.15 [],24.778,34.778,10.0,0.03912321575013721
ROI.15 [],25.278,35.278,10.0,0.038385164892741144
ROI.15 [],25.787,35.787,10.0,0.04867773788692613
ROI.15 [],26.278,36.278,10.0,0.04867773788692613
ROI.15 [],26.779,36.778999999999996,9.999999999999996,0.04867773788692613
ROI.15 [],27.277,37.277,10.0,0.04867773788692613
ROI.15 [],27.789,37.789,10.0,0.04867773788692613
ROI.15 [],28.278,38.278,10.0,0.04867773788692613
ROI.15 [],28.778,38.778,10.0,0.04867773788692613
