Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
13.287,0.0,0.2148661208638353,0.1759622448556657,0.018072060357043982,0.016591158169004076,0.03327068686515989,0.03424406538303679,0.007394567944253311,-0.000538747799817633,0.019175500173710006,0.007062052827846086,0.00578385846310029,0.030353747381660585,0.008504477289615404,0.0064134564635436155,0.0016253255825513574,0.004741701261749462,0.010359585849326102,0.019593442874281684
13.778,0.0,0.12933017730979565,-0.06031961217284351,0.028452839181332464,0.025679012713185113,0.023348898815009556,0.043596505379905705,0.014412561086850227,0.017500017676330405,0.017801096781436734,0.009190436397453067,0.005878439718127093,0.01587720242294215,0.018042683029883076,0.0078314088730017,0.022077743007402797,0.00740521359279472,0.010677660437753096,0.01812270624820585
14.283,0.0,0.21270811090846584,0.21180722254164341,0.0029892336695218334,0.021548832397241948,0.05309856963262506,0.09731513960336435,0.00898829878268193,0.038025006957412365,0.007564628651581978,0.012768809483136615,0.013654743960055428,0.04261745914047058,0.010755710936853508,0.003835174729126317,0.01332277430244007,0.01225128547337528,0.013547522955623358,0.034014201027688866
14.777,0.0,0.13345897040439167,0.10086190877979168,0.03114928219226226,0.016026761510208657,0.035624586878157796,0.05359006226046486,0.006385674827765516,0.029382609532330857,0.008084093352834882,0.011225667981850927,0.01771604677498881,0.02916054024212249,0.002318351879509408,0.006143704424256695,0.002084629685242842,0.011414533238643856,0.006190758830559756,0.02271275589800741
15.284,0.0,0.07544275360254417,0.05254624318398327,0.015216473320656843,0.012744417250452642,0.011603545634033133,0.04747864122553433,0.007416916662897655,0.023024217994284404,0.015271591235344637,0.007455392079408401,0.007761871304550499,0.0274621668436454,0.02041235422734234,0.0037644752289438337,0.00029182855165100493,-0.001386878199181701,0.0016469275988349023,-0.005799270488951477
15.778,0.0,0.2712297388466647,0.2257746904990162,0.008598820997368601,0.014290538888943783,0.04045220194387283,0.04681473524855686,0.007531858589255099,0.03482969497682049,0.033641155270668445,0.008119811586703982,0.007707037393602743,0.01352415663891378,0.010663153168153822,0.0030172309785576816,0.007416560045629221,0.005952390733396854,0.0037818607087949808,0.010959192115805956
16.288,0.0,0.10702756609059749,0.14022056102405028,0.006642189037069399,-0.00870037318886553,0.029698873804918348,-0.025326935722692893,0.002592106249694944,0.015729497456355906,-6.217965740395959e-06,0.006555656143515642,0.012440791810435378,0.012951355657011441,0.01423858831940286,0.002906000241582457,0.0016192087562902464,-0.0007340824276653521,0.01281944957796701,-0.0024479987076092766
16.778,0.0,0.1433715630410812,0.10001617513276564,0.012745077931465301,0.015739688375849308,0.046613851626482475,0.004681135978897156,0.0016074493485655132,0.0013652110772032916,0.018224866786194765,-0.00036350987663911084,0.010387657354419625,0.010456840656301872,0.0005082573859184062,0.0030898882057641187,0.006928898565984768,0.010768181414950123,0.007553376369585818,0.012447701296020882
17.278,0.0,0.22616742696814104,0.21164711497458696,0.026594521503357352,0.016667167543051763,0.04339028083461472,0.06803733854718019,0.016390873634213883,0.008771102276914381,0.0175345356711528,0.01072392292771483,0.011866689847839031,0.02257749569087383,0.01630905962519345,0.00925600499652731,0.010247766312700746,0.009576541293717315,0.011595563936301618,0.02615590649075308
17.778,0.0,0.18081014203985862,0.1925105016073294,-0.005417562621183784,0.01676239927953909,0.040564162839531355,-0.0382398497901565,0.016166433332249906,0.012159012265795516,-0.0037233682481502125,0.0076541202795588886,0.014827289998122767,0.0016832667051956786,0.013260981268208884,3.0483951956482036e-05,0.0015787326248864612,0.0007441890547249019,-0.002790239253780258,0.006632445041306777
18.285,0.0,0.24202632665583929,0.1518314434964691,0.020143188778276887,0.023024786540310357,0.0688888582580746,0.08090835940952,0.017554980341412955,0.029680962050565345,0.017519977012615262,0.007049466277280548,0.011537066530965163,0.03349315568919238,0.00941419171827838,0.010239494221753215,0.009351255142288989,0.01327350508660907,0.0073321880047532055,0.03342464119707895
18.778,0.0,0.2558788527624119,0.2625288216426588,-0.0010093489024415195,0.022522545990646792,0.07627083413471608,0.03347273698740441,0.01332036864485264,0.021659310418876792,0.009701498825486543,0.011402279081673955,0.012578779157661266,0.019146908075298726,0.00960973013963386,0.011060760738293055,0.013761830965788828,0.00788870433893465,0.0048684206904728786,0.0028194846155398944
19.278,0.0,0.1770234990584683,0.12533401266274763,0.026622585308470816,0.02253716244953555,0.06412689177204853,0.10066719600181427,0.008939593079621468,0.01469228178227218,0.022337018395918607,0.007396698332577264,0.018143795964976544,0.043202646713604624,0.0058151677437048264,0.010836673297207595,0.01732797574560544,0.00774879471153186,0.009203609902421027,0.004309921727707844
19.779,0.0,0.2090862389666785,0.1458043364639301,0.02165700914173324,0.018814839449031957,0.06345213854652348,0.05015167741927344,0.01484538173717779,0.021557447882062025,0.0022839580359819036,0.0007174734145254171,0.010775812734524343,0.020639249204435772,0.025659962981401017,0.01304137877348354,0.003617327459628212,0.009329355000713213,0.008750127955345504,0.014000021927969385
20.279,0.0,0.11033129132956768,0.10148368973990822,0.0036429318709747457,0.010605428304565283,0.0409320071995885,0.023945221130370387,-0.0029629942781854123,-0.00078884973344678,0.002301190066466726,-0.0006160166518627097,3.561668471148606e-06,0.022059140398161012,0.0007208594819672582,0.01645583908843421,0.00032107132437983753,0.009929196626259372,0.012786429661335141,0.020401629789686897
20.786,0.0,0.08476008441021445,0.06479494034368796,0.016972133485487987,0.02207180175977337,0.07522773250912305,0.07941634639781656,0.015738801100428704,0.025345517399505947,-0.00860938955856953,0.009922082041012567,0.009216493690992249,0.02246092413111781,0.0014787899888584176,0.004160652042577402,0.00653193460632355,0.006232042117976819,0.011618416523896809,0.00845202206052304
21.285,0.0,0.2648918064972358,0.06969094669120912,0.019343256060553423,0.038703387589583395,0.07134634213037717,0.04657472587296974,0.01863729783638797,0.027302532635038273,0.024678907389308048,0.008469768665289904,0.008581825439294694,0.033065503100250374,0.0046996097488988765,0.013436883688425726,0.017453051393692163,0.01586050973168327,0.008519156437566774,0.029067139039137945
21.777,0.0,0.3159265657739568,0.3312650740227638,0.00013655878100692873,0.02032547260475012,0.08438844328940961,0.06218841080230521,0.011712957727624861,0.030027585673423694,0.013729046291572306,1.1229239997697317e-05,0.010964787374358695,0.010668801360951241,0.01276096934571972,0.00618571782525821,0.00559890588671911,0.005015671094675809,0.016017515544370732,0.017156971351157835
22.278,0.0,0.26739629939736986,0.21216433984140406,-0.00035115115116062423,0.004152822190066933,0.07145780004988617,0.023404728119587694,0.006647572233037733,0.012057262244707417,0.0052239155894472054,0.004309745541038602,0.007118240497572405,0.027841381584272774,0.014899996956976599,0.009455249211390215,0.006749930284367506,0.009833661430263171,0.006074088190816424,-0.007755076977375887
22.778,0.0,0.2461818448161833,0.21058058192149623,-0.004224504445815725,0.01652698245899403,0.05383542224962384,0.03186226164618618,0.00606766022255643,0.014887417235785414,0.0006396798178186299,0.006185271509098212,0.013504900291517788,0.011608386361855166,0.01085671305764111,-0.004195481651691291,0.008429962667182479,0.004089683252748692,0.011646680659585023,-0.0037788054990531323
23.286,0.0,0.19436098854104109,0.26156783842237996,0.005664353503031006,0.014526918827759106,0.048815405938396866,0.021740372928016477,0.013911468594053735,0.03260250363290184,0.012039967874510466,0.008522274278469473,0.0007607480747127745,0.02301563718281051,0.01263922573932501,0.006253880757496682,-0.008014720893121122,0.007659381171037089,0.006878680513795456,0.0017522126780644554
23.777,0.0,0.31835446314481025,0.11000772990194899,0.024950337832199344,0.02697678516128016,0.0841278666182314,0.0784143240874237,0.014079553504266658,0.02072900036883685,0.014896856675417706,0.0009174906285671606,0.023273043080169607,0.026097432514062824,0.015736272595710987,0.009581836488154681,0.005275742624422545,0.008619321733494893,0.004735232037697631,0.02811718309795642
24.277,0.0,0.13139515019421225,0.1526930647880746,0.005529163355156518,0.017091701430236632,0.0060047416120506646,-0.04063399132359281,-0.010429625797663732,-0.01713553969701056,-0.0005666078796314595,-0.007377134715913139,0.0016229120139056865,-0.014064747550572684,0.004364013468749174,-0.00021870576475039054,0.0012151754533801734,-0.004261191861172956,-0.008850586634691364,-0.007228108657911614
24.777,0.0,0.20735586333971606,0.2779292052202329,0.018212169847076812,0.021821486694670954,0.05911279530670554,0.07059491771928862,0.013058791639496437,0.03243752034448322,0.02873127737832151,0.005711909965239312,0.0056917904202766385,0.005558402212889153,-0.0006501959355184302,0.009871993448998131,0.013305677334973332,0.010569709537315152,0.0021743073737286725,0.0019184268451993515
25.292,0.0,0.0011380683852189471,-0.09104135288139673,0.042058493477292395,0.03243827422765608,0.04461249360743551,0.06288698403389299,-0.002322380765362916,0.02902594186713571,0.013207940551952667,0.010684074909559159,0.008370544781955503,0.032548466762677336,0.007463451682450651,0.005058600251711022,0.016265284546967115,0.0026083788346101047,0.007492001514575542,0.01699976139594094
25.778,0.0,0.11328341411568348,0.16818801779679518,0.030728501727554036,0.017593237547403006,0.0853153190451148,0.05859550448276359,0.006765646450144389,0.030609252385118527,0.026647153556855475,0.01631706908876405,0.024057650467571925,0.04246868815907781,0.01020642415895093,0.007631900068167055,0.0022694886184019573,0.008138341932340594,0.003659875126765317,0.02780251642411
26.278,0.0,0.10212190691360959,0.015077190007801016,0.028595670724286648,0.015603338256149006,0.04541954293925085,0.06277476019862822,0.0001742747991089665,0.03358110982746855,0.011313283233798252,0.007624173490700207,0.02869272108117531,0.019251646074096587,0.01254787588996701,0.013643289834082695,0.011813976692760436,0.007825367642042117,0.00025074576070864996,0.029305978517343175
26.788,0.0,0.18149434672510484,0.1341543154198358,0.017397917570004803,0.03311484987778081,0.031609735355226924,0.11105384545619151,0.01720081504519896,0.03832486888167528,0.0025409388286345342,0.013152495704610698,0.009634673129429465,0.020309342357446483,0.014904638234073866,0.011818196949618488,0.014788950481481152,0.00968816719211301,0.009988515455399602,0.019501044184293336
27.275,0.0,0.33535251504514985,0.30819933277369504,0.0034717719982368406,0.013443849817212803,0.024083396332892155,0.05050695697815154,-0.003399381677888718,0.03387890734555195,0.021829496365662907,0.0016308128846420904,0.0034524451511200394,0.025934351920882455,0.010635666870379326,0.007855670328872248,0.007207689221230738,0.00919699851820118,0.0062967819389348435,0.0019451263474804424
27.788,0.0,-0.029868885374973966,0.15602817861960075,0.03190675350992653,0.02362087726190251,0.03726776194689978,0.07934725837451918,0.015714333263337293,0.03379239829927735,0.030737288265985627,0.011300242664183918,0.015126302172683024,0.02558067423341741,0.009224128360283875,0.011431410631125582,0.014684549752121252,0.003606209752754001,0.009600529386391407,0.033637138818560314
28.277,0.0,0.16171227335144817,0.0769434258460333,0.023018754010067317,0.026595747546554974,0.023311720967741912,0.09018081072531023,0.008091717837652277,0.01917353933721431,0.02640581613604595,0.013123186346257712,0.011850004774115663,0.029796220710341745,0.0008143623848761468,0.007648729926050253,0.0077647063580024355,0.014557745725246563,0.0065737516701171094,0.02069519123950315
