Time (s),ROI.13 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [].1,ROI.14 [],ROI.01 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
37.286,-0.01115715030972078,0.005284372099724955,0.029784529848995375,0.0052284913129798,0.0114464659226033,0.10859107592075999,-0.0030452896384550484,-0.037148288784742814,-0.0018641938667391766,0.015626859175650282,0.008257301925769397,0.0018831132723445903,0.3287986164762319,0.006815484914273322,,0.016769208874796247,0.02562584048197727,0.0029402784820140786,0.01264704679907791,-0.038270082972055905
37.788,-0.03132513459369549,0.013586939446847466,0.03282733062438776,0.012135500218957432,0.026050167400438515,0.03725880493210608,-0.03268556846780668,-0.03134777167581782,-0.004668369305745351,0.14926842554558087,0.01488510071147108,-0.00714269775670277,0.8958738932876861,0.023923939885543297,,0.046710903825725875,0.01744733997901338,0.024793731025861958,0.009397739999532246,-0.0474237508589218
38.277,-0.015936519923199777,0.01595919128261119,0.07138302908889912,0.010475800681960327,0.048986709745611624,0.08032709067541154,0.00040674834757960357,-0.0008460554494948906,-0.00532620645801527,0.045927610663199586,0.013040416434144322,-0.009797579857558601,0.1571938935628508,0.0004782939282250393,,0.03487077385734467,0.004820520137991099,0.00028059084424581594,-0.00643548195211934,-0.03799437508367449
38.794,-0.009950617905008022,0.016984860065811267,0.047436946493636126,0.017838625897074044,0.03725807828956894,0.04265787693756046,-0.0022509104199261213,0.008112907345700287,-0.006068072952458337,0.1572614880005265,0.01628783760325421,-0.0065148170532412794,0.3035248053715057,0.00860799854079723,,0.009568570369015476,0.03496130624000155,0.003656058319962493,-0.0030365679983914737,-0.036553633481563194
39.278,-0.012689981161131987,0.025499479975764634,0.0472316448396617,0.033574471160021976,-0.014117365843209363,0.037404029833238435,-0.009814394210517288,-0.01177270532319409,-0.008473715020383592,0.145739234322059,0.005083595955737247,-0.00015221204376806197,-0.17359003676132626,-0.006320428050547097,,0.0012580971847635208,0.01588807929679592,0.02588139320240409,0.016787989733715016,-0.031666508744106835
39.778,-0.025604028606415363,0.012216156464622865,0.04751159569241872,0.009062686580347049,0.03273072549661418,0.09667283080524851,-0.027881562532659193,-0.03260724419795042,-0.0014248131674402722,0.13980426003217017,-0.0012955064443437186,-0.009463111398996166,0.7457377895744131,0.00741536343070562,,0.013869987196365122,0.01910356151174212,0.012890324610013168,0.035617718838231394,-0.027100059446781486
40.289,-0.028729554109049385,0.05158224007675362,0.02406890927673994,0.028501232702029485,0.035980657220062814,0.08354306792260681,-0.018186361202240077,-0.04273518111922709,-0.0034631830505416224,0.15764680768004594,0.025760650151552895,-0.02551976193473218,0.388623091639765,0.029266255598306406,,0.025262340102792057,0.02274345447924773,0.020404265602736876,0.030215246547039182,-0.029353819312498027
40.778,-0.02460370541568892,0.03728886318260096,0.06463705496444581,0.007954378710203876,0.02787213478352391,0.16044809061806106,-0.024713148722846027,-0.018381354208397586,-0.006483782748982534,0.2082738082011458,0.027376447815840577,-0.022588459940857772,0.7676832761453101,0.008572280707341213,,0.02708626505277362,0.03445262794287962,0.00555010493322938,0.016736507261489578,-0.02391236149835094
41.277,-0.015613785723820287,0.030690536559569645,0.02891991802552437,0.003386298853685929,0.028318866788772917,0.10370188872550057,0.022063830260428092,-0.027623882597952735,-0.0015950019041706574,0.020115843142584626,0.010349342936691713,-0.014383551113601019,0.2734715324896893,0.0036650653621158615,,-0.013877912995201946,0.010681093886779947,0.016426043412268863,0.009627505988717157,-0.014703823174255885
41.787,-0.02834771158887414,0.02832234470814009,0.016597377894848706,0.024196043826778164,0.0268935408692367,0.08728302651682261,-0.038947604062212385,-0.026640432161567185,-0.001862372744747483,0.1892173440750743,0.012946842434858557,-0.0046461456815441214,0.32840665134842567,0.025645389316866364,,0.019699145370248163,0.03830071778649989,0.005812258819844777,0.03494957841069755,-0.0168086045636525
42.277,-0.017090789218914094,0.018127473649599754,0.020946669624328236,0.003015314991376616,0.012541584505339157,-0.03900721737891341,-0.025049087317680033,0.001966016959585814,0.006861311454153217,0.10409234882989621,0.006568429883141293,-0.01354641710692148,0.8211800465367332,0.004287080059416737,,0.049633457908653145,0.015489573253330568,0.010360381832035304,0.030833959248297352,-0.010385204257386687
42.788,-0.01728448424797548,0.007457110957165553,0.02403259460116039,0.01322537852675115,0.01014924358607593,0.026841903357702923,-0.01961429202515802,-0.0178026309289865,0.00045304145492322745,0.19825448716224908,0.017324190467034314,-0.007550970920581524,-0.12289246644205365,0.009101636749370264,,0.04932660575639679,0.02854063733820879,0.006186230921264403,0.004558288704063104,-0.00431902024717854
43.278,-0.008568426620182121,0.04404438714046049,0.0339024289209242,-0.011180518441217223,0.0060371851308135644,0.004147027146532509,-0.021413025146936118,-0.01779844085459925,-0.004608533758926224,-0.042347499188725365,0.003923025356419609,-0.013519687927856206,0.7348876341116399,-0.00233203301503935,,0.005224966343855454,0.009088504629678433,0.0026667797986738143,0.007994855706964938,-0.0007393441097277848
43.777,-0.020512720208594317,0.0047822134836058815,0.02017510553457983,0.00034160524528951757,0.042223409946597956,0.08123956356511856,-0.052376381139602676,-0.03270163587433254,-0.0065270160599732105,0.1027138658624841,0.01449464547743914,-0.0010250676461095684,0.6212844833967551,0.018285006713349306,,0.019614241291547818,0.02356368728620273,0.015300426659016621,0.046402202641445046,-0.008966968112918871
44.278,-0.01435723655555597,0.023011840484869064,0.05130498201866086,0.030807957388232773,0.017378957975554485,0.10225319920948318,-0.021337992749321168,-0.014868482638892613,-0.006367366230590747,0.1548431461167783,0.020990416954173044,-0.010173887662536386,1.2048958466187882,0.023707002380129388,,0.02162727656737384,0.009624582931133063,0.018797524623896753,0.06474504559501393,-0.009087327831833044
44.778,-0.02877675242874052,0.006059341835438686,0.03190881314626189,0.026759500134729587,0.07406349060244297,0.008292386352329264,-0.03053915697130084,-0.04523632856052638,-0.005052094381309382,0.1487300403164305,0.01734826834933019,-0.012970827731293773,1.1443545917130273,0.016403957271646705,,0.03604618366716578,0.02129110429027047,0.004222194592095477,0.026282248374003513,-0.0022884431522205186
45.277,-0.01359580359566639,-0.0018448626248360215,0.027560978408707627,0.02156806389395732,0.031061981318351927,0.023223226312074165,-0.012355012751816108,-0.009257984204338108,-0.0018987209335517498,0.07719260134474963,0.023124411357681316,-0.016565746537073107,0.31691020665430336,0.00587202701858038,,0.02817285622564003,0.013335037307364364,0.011988570903391945,0.030747810484642438,0.00023608989530409026
45.786,-0.01725573208989288,0.02177823838419815,0.017899566717422787,0.021884224796741177,0.06967526237859721,0.2152117852811898,-0.02392991650710319,-0.02469429673211037,0.00041432264123987127,0.11496615679588429,0.013407165746640764,-0.014418355877363146,0.5238835371249243,0.04330626876300898,,0.023156459547541,0.028987121527192638,0.01253103503699766,0.02952518806556389,0.00019999382416792621
46.279,-0.008913943562398713,0.022098227857261205,0.01943780072936722,0.013019103766891327,0.07012414787302651,0.1280193030985145,-0.009506502993276442,-0.013454301553335282,-0.004152747693814379,0.12013418363253495,0.007101443729285928,-0.016370511580983356,0.33736237095989186,0.0216657239027803,,0.02003708555556599,0.010711015952700586,0.012414308572633329,0.04979877631746212,-0.002693137794611066
46.777,-0.020503477242546468,0.03230325477273907,0.043239917679009476,0.004211006891071201,0.030008994742855444,0.09534386740238418,-0.04591695182440021,-0.01598138859671485,-0.006924863132938909,0.1099619814619899,0.01670584025286536,-0.00777029518974603,0.5754930682383754,0.016437715928046857,,0.023644349484490495,0.03638976310834001,0.011604508973499772,0.04190235242275932,-0.011969844271139417
47.289,-0.011205005597539893,0.010766685536451529,0.008406786231009674,0.009404362081008994,0.04199385475948884,0.01241035158145207,-0.03242312804095154,-0.005265036896917999,-0.0036981737752216468,0.010957595135666392,0.021219443820303482,-0.009455626260758868,1.0307906447776247,0.009592737083173871,,0.014166820445525155,0.01639260262426739,0.006489324440775348,0.011031438700250404,-0.009089170190611716
47.778,-0.010541991742088131,0.026771114983411608,0.03908390563109463,0.027676046214057677,0.07232360631320935,-0.008782055564227302,-0.016019137125451485,-0.016312112170740058,-0.002703760137772413,-0.019291617469311816,0.014837161131055814,-0.010537316014213663,0.7604837934174125,0.04013376398691972,,0.021465426047169466,0.0391730596037189,0.018370147001257813,0.02451827968263607,-0.007784259850967124
48.279,-0.0067183578753926216,0.029479707071249715,0.04146262822300928,0.030375431718469334,0.0056493364990088885,0.07971175240149411,-0.04996763562504222,0.004343523394260392,-0.0011450758144331663,0.04733993623658073,0.01141615478946354,-0.002324205714717953,1.454555716184122,0.008849908886337672,,0.0425980195061329,0.0028582426937328255,0.005709686858721573,0.024759734687508226,-0.01541471892658159
48.777,-0.02450521283308913,0.02985204497708707,0.024085654865858546,0.03878743609319321,0.02423943226845588,0.08287740762474025,-0.0010189498208605895,-0.00016447758906399268,-0.008029753301297479,0.04581425261725352,0.028232018365150213,-0.014174591695829984,0.41204823425584197,0.015389735182505977,,0.046742221327563796,0.033361576937512016,0.02317377454334562,0.06956898886973073,-0.025035371951120156
49.277,-0.02084072662153334,0.0500466117542417,0.046404034506599905,0.0373450532353472,0.0547511399088653,0.10254331841055705,-0.06316372003442837,-0.011393702682684421,-0.011124259760795252,0.1145048388312997,0.01613290672424901,-0.019503092461390148,0.5253840749977091,0.03307809470539284,,0.044098703556513665,0.03339584214925936,0.015251694767568684,0.05315751624136335,-0.031064661620320257
49.788,-0.019145906396010083,0.016680980164673072,0.025482722117312673,0.03880973970127622,0.04456626288031751,0.14073552519388785,-0.02631569018292285,-0.007444427791613404,-0.0037618756855829693,0.14980064390097225,0.02127360496538315,-0.00652028438154367,0.7601938573859113,0.025213558954247144,,0.03845078762619137,0.014678280087233427,0.00012256318710187052,0.034787239482526856,-0.02979181574450989
50.278,-0.007604738778250991,-0.00012569406340921986,0.02471222010279161,0.010058175946360937,0.023104153262552163,0.01646409034873216,-0.0009887597111568433,0.0022783288357410385,-0.0061413578985415945,0.006363000633396417,0.01626701805830369,-0.008241328107343883,0.23046215361793182,0.041890645587915956,,0.05101214922888594,0.01712111353226572,0.00399323479861161,0.034058840090680616,-0.026127465604525217
50.778,-0.008498335242220937,-0.005990772834917918,0.0026071247385254888,0.017712331369300793,0.014450206476242938,0.09578098753208573,0.007537824272995155,-0.0021041837053751627,-0.007527753231628703,-0.06231998156309177,0.011729119336104632,-0.010608828059256642,0.24903508988127487,0.0323014844130638,,0.02336195765017351,-0.003950631363040776,0.00966802625664865,0.006156528564906729,-0.032428265632709403
51.278,-0.02486187021496414,0.01022294385845505,-0.005758345091499126,0.05417187189363449,0.03896903779504335,0.12386343307212325,-0.018089357463030285,-0.0254985507642287,-0.013580252984166324,0.0887120833085885,0.006719988819798781,-0.017999250219622204,0.8143735837956937,0.03137364938258623,,0.07394664482072844,0.005996520673342804,0.006451691774483255,0.024948490247319006,-0.03164204851785831
51.778,-0.01263658249036487,0.018857627175918986,0.005083380627555867,0.05305318084763873,0.027472173955838453,0.029327840688327823,-0.042029865552110836,-0.01191978816729851,-0.0075043415257902875,0.1072672591554552,0.01902411570445798,-0.007597018503632481,0.5290199891483239,0.05101929434360512,,0.032945336938913015,0.009173634689858063,2.0680140887357518e-05,0.03641044993991189,-0.029438554834309523
52.278,-0.010549465522429143,0.03273236933850273,0.0038317753214581218,0.03920120682857086,0.04970743948539919,0.14817401570895739,-0.016068308267048848,-0.02679302493578205,-0.0163389345788752,0.0883902489402113,0.01124472292614723,-0.013927889157079846,0.6415237730389647,0.018475409687797373,,0.09012156707650402,0.022960274809076763,0.010091831409358131,0.04381992207681019,-0.018749884996945382
52.779,-0.00894113870325712,0.013932543042304154,-0.007052548776723437,0.03093455975573491,-0.006425963454052473,0.0028663390395435523,-0.007274097912420617,-0.012902382320136845,-0.012593551798233925,0.07745920780751625,0.0002502682906916395,-0.008540117641500306,0.3398536304234539,0.02650603295436102,,0.054394376739523784,0.018748783456283422,0.011571394422713651,0.006971800754082795,-0.004312038783342253
53.278,-0.02232276012315619,0.022623479569009813,0.0014954956437520325,0.019529177539945493,0.02489945561887637,0.027040065309627173,-0.018968323318071467,-0.029429895487516844,-0.0063061563892498835,0.025557153669974856,0.00012553394090503034,-0.00739315630273616,0.4611241130580181,0.003778541248550461,,0.07451938301502481,0.01647772749560438,0.002757700062832853,0.015365663893914628,-0.019391710111469496
53.778,-0.032180453184217694,0.03633840847620891,0.029708604412711413,0.010128717537837275,0.015600457086045605,0.1487022417655985,-0.05386658451874196,-0.03298668436210305,-0.01696481623134106,0.14187951177138003,0.01345436614799353,-0.022475685424654,0.965841512681706,0.04001971976603285,,0.07378172682845811,0.01888989697289843,0.01572984629894889,0.047460188847770125,-0.019994616426179546
54.277,-0.026982646108023093,-0.0028681202574979284,0.023672053081357235,0.027041323109624385,0.01220060717022892,0.14891945326246636,-0.005966879991353055,-0.015470669328062691,-0.007827925455601126,0.18835761619963928,0.019443079099384464,-0.014374063234794954,0.2518381528773412,0.038194553649381575,,0.05080560666636656,0.03231367868706263,-0.0023868815993946723,0.012773124003677116,-0.01754107819267201
54.779,-0.022624754720162402,0.01139645814584942,0.03606402362592217,-0.0019264234571850657,-0.03184603022142784,0.09957901971082463,0.0015757731938311178,-0.00027845160046514395,-0.007376758581262682,0.030118746300343995,0.007434803160877011,0.0023198640463313607,-0.09049623329396711,0.0037434010156867452,,0.0686640095706609,0.022035485541259208,0.0026330994425801226,-0.00216122368660758,-0.011263854246918023
55.285,-0.01784215518739001,0.002674907185408295,-0.0005853825691918927,-0.012046133705556399,-0.002060078081798698,-0.007751133594152811,-0.022517909086892485,-0.0203894534632534,-0.0019288057176408348,0.062177698273523346,0.002250394436578403,0.0014997603629084558,0.17788328565289357,0.027295435070836836,,0.03397127329564071,0.0019182843575423977,-0.0009915019088207453,-0.0037075797315145173,-0.013986267664809444
55.779,-0.02146085711189701,0.01657822749128366,0.03268033810038006,0.017967837383230066,0.02362617383708451,0.09167905922686768,-0.05188915825694924,-0.023423763374975277,-0.008760997469388021,0.1734799319066732,-0.004397591301901122,-0.01954858132283159,0.5115730386590804,0.02788503928462227,,0.07114650301827272,0.009703995882175274,0.00509542770594596,0.06552448716968547,-0.02358522194458453
56.278,-0.028935285574767895,0.0310630778059512,0.017662155537187228,0.019524884433068584,0.036225108153108816,0.11304031804668549,-0.017722533110076925,-0.012536343169028203,-0.00570694719100792,0.11304761833703418,0.00036497396472440555,-0.011681772218801454,0.13328030183456893,0.03781074738796401,,0.09011869565944998,0.031505834268541776,-0.0023640096816445605,0.0491171314480581,-0.023115321649061805
56.777,-0.024514482880358634,0.02573193698001925,0.022638710810811306,-0.002847901758085261,0.018350117476822324,0.07817733577804385,-0.015821331369890095,-0.05287078888179773,-0.008694482006002802,0.1876718010463907,0.009816366598358094,-0.014210027521473191,1.119552354482763,-0.0027725040068017517,,0.04133756832620901,0.021631193820393968,0.007117347797654818,0.04723624903274707,-0.02320059690714326
57.288,-0.011893103866638891,0.0229765224137878,0.043715294808941305,0.0036580969359210065,0.018482388861574054,0.13600350107814652,-0.012444068480613704,-0.021985756618099046,-0.007006138547771519,0.07260554515349807,0.007147739195883008,-0.001981268700483191,0.5128172543263935,0.03510465282030604,,0.09279831703953585,0.010198484065005554,0.01610425396738168,0.020470706329222963,-0.026212737276160327
57.781,-0.028344143651015098,0.03048453716060491,0.029942847880869358,0.02888240626110636,0.03530361495055334,0.14704854786764182,-0.0560182269454053,-0.02127904029297896,-0.00874044945263729,0.20891647777576888,0.007893732544195797,-0.013555263211067453,1.6062086906962414,0.026697902954897313,,0.07145591800014583,0.034694804736916746,0.017124229179139284,0.015085042163407442,-0.04019002557454186
58.282,-0.021534734738254454,0.024403770501328973,0.043111173307870905,0.023936843605333807,0.0525724899381795,0.15198751063966817,-0.02666110116185223,-0.03360894254890066,-0.006012409235847963,0.08150009620285499,-0.0007298887315855302,-0.024566225528362906,1.4152244544333017,0.01603470323546398,,0.07014903416427515,0.02201141859195593,0.006539551809507095,0.04642579560032968,-0.03841459657452589
58.784,-0.022708720065962144,0.002165558007412935,0.023894332095170622,0.0007326023405456525,0.025839559037955113,0.07955083757619939,-0.014027554376203582,-0.019393111297215465,-0.0022047098285825823,-0.015665145979893123,0.00453648079535542,-0.009740538147897031,-0.319484631738366,-0.0007387317378256019,,0.04959288675376186,0.0055046554331196085,-0.0041991566311153404,0.0045533219664881715,-0.03165886459305743
59.285,-0.013429073310884094,-0.001279901563851522,-0.002124579582567971,0.004039199521940256,0.021223480350184558,-0.00634443000466055,-0.010727477149752609,-0.01338916555559155,-0.00015457827263589812,0.07697729475194456,0.0014637755243484163,-0.008667533447264172,0.6631379350929164,0.017684050143269806,,0.06436874194640636,-0.00024703265704480897,0.008501186112310896,0.019855406722435468,-0.02635921929810848
59.779,-0.024517340921059116,0.032941449177783626,0.044157426938565496,0.0007865520878330578,0.052717552245360746,0.06075187319835479,-0.011090932448559014,-0.0034819320000132603,-0.006401077444212367,0.037568116880969296,0.009108537754977919,-0.009899407966779425,0.8757154547727309,-0.019036578439772345,,0.04296011291048809,-0.0007209706262805738,0.010395383616582246,-0.003803571058191314,-0.03876672695971288
60.292,-0.021826532518813578,0.03422482895239394,0.03107544034900385,0.017092565670622017,0.004340972158791975,0.1222543204652577,-0.02796870290669501,-0.018299269771314443,-0.0022154902194302054,0.24586334600197388,0.01107181896469179,-0.009938347730216558,0.6252690261880189,0.04059157995580747,,0.09375698275106992,0.01149372127066549,0.014909468203380858,0.033129023011426964,-0.0384769232670545
60.778,-0.030933872606072388,0.015656750799660536,0.03977645655772918,0.009450725426967838,0.02581360601593618,0.12425787467212936,-0.018382725795066068,-0.024618478895800263,-0.009263606697083976,0.22432605945485118,-0.003963949764308793,-0.02038609052041464,1.8838153823657506,0.013354036837977671,,0.07191490645303023,0.017749621614496246,0.006965767921576633,0.050589284493410186,-0.03376526636690911
61.279,-0.01644605283087855,0.03349846707567022,0.018513746195720337,0.02538528443168651,0.045007157408575756,0.1790628591720053,-0.036749057592499176,-0.016834456542022806,-0.004562978074383213,0.12470543911439746,-0.0036406769336978922,-0.02583518303848283,0.9917144196916264,0.023067339896194732,,0.043727453064220635,0.005753147771191706,0.0020583040515828226,0.03011389228393192,-0.022023856884179998
61.777,-0.0023095434705673757,0.018836181845667422,0.025840057135340273,0.006156371642841238,0.05456027333570395,0.2009346969952487,0.019906757192487464,-0.014338679149558633,-0.0031329552647210122,0.13469018231334812,0.024592485171214575,-0.0105345616433476,-0.04624324894083701,0.014196910058040909,,0.04524869694239018,0.021866857902055944,0.006063566622572885,-0.008677737407562109,-0.028167804780651853
62.289,-0.002782786516484904,0.02179741208016467,0.00014634564229797317,0.018943523627180815,0.005088953483968498,0.10591222788070914,-0.011503947233445992,-0.006719585787863633,0.0016291806458359171,-0.0026471701396115653,0.00624137012376897,-0.012711950067914153,0.7846240149242336,1.4884587805590206e-05,,0.07005746944757943,0.021295886720422662,0.005019352149556309,0.001977083372459086,-0.029409563540291856
62.778,-0.016356886569118295,0.0054359710494677645,0.006731670785326089,0.009514866564379287,-0.006328905234020179,0.11654668961521326,-0.04999717427526354,-0.018163274045437484,-0.005655515938927664,0.059995254129352055,0.01300848186490837,-0.024302866333959998,0.7729237754075446,0.04076582912903973,,0.05013966520648723,0.0013322205085052636,0.019409613933822244,0.03536353665071625,-0.037252687967925524
63.277,-0.0325615969476493,0.026325321129649595,0.04597264735216752,0.023538109711440137,0.055326737335240225,0.15760809832478448,-0.036394550673411234,-0.0318663203327369,-0.0007860128761890302,0.10885577408395622,0.006739610232129007,-0.008581528706696989,0.30701742551711314,0.02474524752183908,,0.06723968947106,0.0064673443536618445,0.015810595602885207,0.025027634764008783,-0.027449934212870144
63.778,-0.03892635798220687,0.03378402861028859,0.02829899109826051,0.005598278008915848,0.031031591544479736,0.15893940529789186,-0.05985414323523592,-0.02579154774596192,-0.008741022352435731,0.17641680002467033,0.009938447204707972,-0.018762884096495167,1.583822399932596,0.020807748161144852,,0.05505778197598867,0.016282505281687763,0.015100296241711438,0.04781317879623997,-0.03247728381189523
64.288,-0.013887718991208177,0.025689152720710456,0.028263913730951322,0.015617461135792987,0.010128657693108736,0.045338583124298955,-0.03247494751886461,-0.01911516713413206,-0.009237106117783446,0.187612576441468,0.011940726024002705,-0.015117447188979023,1.1585714156970826,0.020580524985001163,,0.07552849176919847,0.02168485872857926,0.017163502902218727,0.022491041166697087,-0.02784463697733812
64.778,-0.021281965358607022,0.011732469805306678,0.036979392522195176,0.004695828446258231,0.029441644864988896,-0.046957513236694025,-0.04686349401257056,-0.012462050310324971,-0.00558870725286281,0.18434525092058093,0.015848823604167367,-0.013136385735540056,1.2999170858084854,-5.358483513552526e-05,,0.0638967917284579,0.03032506313165641,0.0026295966315566088,0.04630492797468521,-0.031244184183152425
65.277,-0.015971050177838664,0.017977644644148087,0.030991287453582605,0.0190119046268856,0.041993685404791724,0.01444025143999262,-0.040442386340165816,-0.015487079277286873,-0.004712776289492588,0.1213049025197224,0.01125854590270504,-0.007716643857504602,0.6725923057105996,0.023160774956792137,,0.05564503374391041,0.008681207071251439,0.015525911812243382,0.03310403508379944,-0.022676095351328092
65.788,-0.003343833022652181,0.029512794803968283,0.009474633162213279,0.002151656083671295,0.0036425347545887905,-0.0025590533715351437,-0.03573174437357107,-0.0034743924648608505,0.00039748698677782846,0.04850786333597765,0.0017934445917422836,-0.0012000192265155497,1.014023047492123,0.039149383054487376,,0.06128203637396205,0.014432366892336996,0.01424292180124848,0.007718434926072483,-0.011884556875460113
66.278,0.0022646275498372274,-0.003642387496516221,0.010187693598171855,0.011544579503156181,0.04538249250162063,0.12466463965853229,0.009171920477973178,0.0009066590245091375,-0.0005888742797944844,0.06799233062273081,0.016662245881640905,-0.003812836841334831,0.23158318872721798,0.017265299841933566,,0.048128299878738144,0.03432144564611784,0.014947704878640987,0.015168600274070944,-0.010245225656465864
66.777,-0.02224318050154473,0.02386257235607553,0.023168849547919233,0.021025990733400727,0.05506563004547866,0.12263050627308814,-0.009773034642504098,-0.016474546110735733,-0.00976782705959004,0.10851908273477628,0.03173558608759113,-0.01990513977865748,1.456958747858508,0.03696467164181919,,0.05362434971977154,0.027451901707452746,0.010867685504608083,0.02699912935331289,-0.01667892651579201
67.278,-0.01515631788528595,0.014594848655509304,0.020654480790960664,0.011725733705110403,0.06432288291170891,0.11781346344648518,-0.017739735915609685,0.003610196995710058,-0.010001053225365614,0.12077052586171735,0.02165723917348807,-0.011122601797329632,1.3410728251726876,0.033422772284417014,,0.04630704830744443,0.0037612093402110995,0.0111813257040804,0.028119420152527226,-0.013083804159469031
67.781,-0.012204650749550955,0.0005627315293178851,0.013491842287611218,0.019605305048237095,0.04033181804934978,0.05291319987842447,-0.02523389152767853,-0.009621274279360662,-0.0009353869180551847,0.07226332847750035,0.025967735291795174,-0.014974538687016798,1.1269634930784616,0.020971844628757997,,0.022414724803029855,0.007303188921056405,0.0074898133001635794,0.03616068132317576,-0.010397391908918101
68.276,-3.677033465045197e-05,0.031095800764327552,0.018828160462022566,0.024816731429520983,0.004418757055382939,0.08999035288831991,-0.014743629914973863,-0.017638240769682203,-0.005515656062072347,0.12924831671833314,0.011507275117374711,-0.0033716106452207364,0.13002406644042877,0.01571657181291376,,0.06461083825256336,0.0071867947735575945,0.02247705204750517,0.0171534863061873,-0.01284614288157046
68.786,-0.013990221494049262,0.006044405247701437,0.02789118978116173,0.00392318898411448,-0.0004908559472829191,-0.0014305929512458113,-0.010056936247418017,-0.00536280279104964,-0.002860401668495005,0.11596860765397377,0.016122550171906638,-0.005653934830430073,1.3997503800591578,0.03959506528686845,,0.055805306693355476,0.008548178901763726,0.002299027792087497,0.0031085119180479736,-0.008458256320998551
69.279,-0.02332451126227072,0.018504918603506514,0.011188548567296437,0.019920446423481453,0.04330855016505435,0.044353508434189254,-0.019924233103532665,-0.034822293244736964,-0.007651085887169965,0.07643719626776553,0.03507256547840303,-0.015661763792323403,1.1147752561217295,-0.002590840514226426,,0.0560407766401296,0.02889178858270177,0.012454089287804492,0.044361908588807675,-0.0118213711664614
69.777,-0.007326130399159919,0.0019306465088125481,0.006771060777017824,0.014142300626670018,0.010757488405659512,0.06679803324413043,-0.014172969970740813,-0.017623691586076098,0.001895478096297907,0.10928827984591985,0.02502327967273238,-0.011334735563661947,-0.06938117675976874,0.02487064119896794,,0.04839907790605134,0.014871690426479948,0.014720758561880947,0.0024036216810720836,-0.012705753511533996
70.277,-0.016490280994008105,0.030508890603230455,-0.00908009512683265,0.02435237248209095,0.0383883488019033,0.0830206392998118,-0.04126409136832198,-0.027313819729972866,-0.005614092343833,0.13316357946381827,0.020268271692134125,-0.006703353132313475,0.4680901756779463,0.03250243925428842,,0.04002054280002489,-0.0005366489556187412,0.016949973150569064,0.04505182940294903,-0.005524600877203668
70.788,-0.006552559248422638,-0.008929503847147005,-0.003002565911177788,0.005181777110597668,0.020608949001501013,0.019198096193855988,0.011924863901702507,0.002732121143654235,0.004739934624050985,0.16332882378843067,0.00018759426372512252,0.001750364647783821,0.14936289072599865,0.01809839307933335,,0.03456173798916324,0.0026271291635881163,0.0015715120762788157,-0.0011834974974650248,0.004553939406826361
71.278,-0.0068120375673816356,0.03383214448361061,0.020609541224773514,0.01579419307341805,0.0041149681187626075,0.0267392514276378,-0.007980085514493283,-0.01626272039120057,-0.0013166222352648572,0.0495533470281593,0.015525778326654987,-0.009441714708271614,-0.27700375250240256,0.021063688345259516,,0.040042437695632926,0.003872895638477451,0.015238683558171455,0.029676405871713153,0.008943586401013445
71.778,0.0009159926920756689,0.01643481014007273,-0.0031120067011481513,-0.014596726230042548,-0.0012141616416502684,0.05823523403997627,-0.0014523623181809883,-0.00896473128581957,0.0026071375702198746,-0.06610013104138554,0.008436343461297796,-0.0028973632391076217,0.40624790268939104,0.017039302237346683,,0.03672380127523173,0.0023717567569946658,0.00023138254306704893,-0.012692956564145028,0.0022525168373399903
72.287,-0.0016811782796364784,0.0017775905882045039,0.008336985391555666,0.011092192630735577,0.031370665911372914,0.08180616130670972,-0.025572092873030607,-0.010828400933014284,-0.000724545170591018,0.055682587285853256,0.01483211503298415,-0.014425394112126719,0.7079694896841671,0.009019658116077028,,0.02601304138142451,0.0010539524894775051,0.003048261541831749,0.019874011673144964,-0.0032760664493919037
72.777,-0.01671949071882857,0.026606900053862778,0.026625412049445664,-0.01646113750440661,0.017718713804489278,0.09392535554856465,-0.020693984468457906,-0.04397654270636517,-0.0020281012340527113,-0.014837829751320128,0.019380438895576335,-0.004790504292032698,-0.4076559481885962,0.01707082642683197,,0.016404932298566967,-0.003493941948219527,-0.008590878045313381,0.011553510863967312,-0.00278526693854453
73.278,-0.020483462042102142,0.01233368085429919,0.02275553825199392,0.004481518079778123,0.018834925081718808,0.025523742719231628,-0.05419131372146552,-0.035722731269945664,-0.003000779197988366,0.08784021571479475,0.014394035298461857,-0.015466865468576512,0.41713207006122116,0.02120598441328205,,0.027887821235726078,0.025409915302437684,0.006804650473769601,0.02043969713746246,-0.00886818837868039
73.789,-0.012906901684090602,0.02053220335483496,0.033968815998423454,0.01911775160720643,0.045340038476407746,0.007591891795657537,-0.011926560853633658,-0.01221573875376109,-0.0037945607302173516,0.11142543129744331,0.012742913656526546,-0.014900325975849426,0.1423653644281536,0.060254776043205095,,0.04803562347996382,8.79660351280732e-05,0.006807163866489535,0.0150939331252848,-0.0020392539088162588
