Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
89.787,0.0,0.011221510129262707,0.008301405605442258,0.0784333112919351,0.0006061918395008529,0.0006061918395008529,0.003720270995081477,0.010203300532089421,0.0947383116133134,0.016622966902258028
90.278,0.0,0.01926802190661772,0.0035091372353188363,0.049435196784392905,0.000574249969035753,0.000574249969035753,0.0035577918261788855,0.01587610499227119,0.058721504215796014,-0.012518616400367652
90.778,0.0,0.007125882399683292,0.006401940144260093,0.03418062792027825,0.00021468322306718302,0.00021468322306718302,0.001233542077417667,0.008654116472692798,0.08091605111282564,0.023875167879166097
91.296,0.0,0.01756705621384923,0.017644648666010482,0.052085692953168124,0.0010943523311445723,0.0010943523311445723,0.005302284184400678,0.009130388149278346,0.06682954305883408,0.028171534548393638
91.782,0.0,0.009799560450835635,0.0058732669398141,0.030447080471912524,0.0009463562390810412,0.0009463562390810412,0.004059821353026317,-0.00019007275308062665,0.027868294014583846,0.0288862552803844
92.285,0.0,0.012790592585876705,0.0061755255349524455,0.05242903350088778,0.001011614192851941,0.001011614192851941,0.002695200621812386,0.002343602283973265,0.06982202651318144,0.026860004695323094
92.784,0.0,0.013822885131365273,0.00041916584929599924,0.052868465421141535,0.0007917751191730796,0.0007917751191730796,0.00474439161723993,0.01590924318449296,0.0752798766119835,0.007665783689448197
93.279,0.0,0.01749090266317694,0.0024325337851995275,0.03641436493660363,0.0006751485843172253,0.0006751485843172253,0.0005744732497796567,0.001760124165290795,0.055907986393803406,0.013704616761449564
93.778,0.0,0.021078696442110793,0.002508769410371694,0.04855394341332995,0.0005525571562093066,0.0005525571562093066,0.002195540323694292,0.0004122730009252973,0.07344598240733113,0.04961727088464505
94.276,0.0,0.015719303937356644,-0.0007038293105477892,0.05228569727649361,-8.89235122816288e-05,-8.89235122816288e-05,0.006645194286914472,-0.0008253096022654958,0.08858771857248363,-0.010066124756688973
94.787,0.0,0.016427211043806195,0.009729479066029117,0.07657164040601595,7.545762017950671e-05,7.545762017950671e-05,0.005311697368581841,0.012944751431940914,0.09828847853555396,0.02225348213336627
95.276,0.0,0.022792306609761413,0.003620594771914656,0.04624932413865041,-0.00016434990198142322,-0.00016434990198142322,0.0037922252045807557,0.0036043484240992777,0.097962106486572,0.00905304004585895
95.787,0.0,0.02894100355708651,0.005939857346458301,0.07393419236843991,0.0005971064045351797,0.0005971064045351797,0.005043686052392439,0.008905261032216168,0.10009933137584212,0.02969553387056839
96.278,0.0,0.02332399569840095,0.00429085700478219,0.06349505002663774,-7.975860885971806e-05,-7.975860885971806e-05,0.0061528723233320965,0.002394599172760606,0.08773000239311385,0.005061510152275295
96.778,0.0,0.0051158745260619426,0.004344545182409966,0.034177800001379564,0.0002050661838999007,0.0002050661838999007,0.00330817367766084,0.002877275861917181,0.04609854950049112,0.026370160922963737
97.277,0.0,0.014469081554448227,0.009257917242004839,0.05105316772731201,0.00012251025713914544,0.00012251025713914544,0.0049653555483034845,0.008581869709627033,0.08821655372878501,0.01887948855550379
97.776,0.0,0.003526491610046559,0.00010781956028286343,0.02090138415990206,1.5119098017243748e-05,1.5119098017243748e-05,0.0014589802423681936,0.0033598587691909833,0.03714233780212708,0.009920342122890191
98.287,0.0,0.0239555599498767,0.018861689799692858,0.06384250821735843,0.0002200364700551564,0.0002200364700551564,0.005429850749631339,0.01011740166773743,0.07199259004046617,0.02225096516412544
98.778,0.0,0.014266525892674166,-0.00024830135590701207,0.005153226412106848,0.00012607699873973534,0.00012607699873973534,0.002056061942897371,-0.008506033538157208,0.021013265356539416,0.014383082389552404
99.288,0.0,0.02629444619870045,0.013467318956142674,0.04034712304356615,0.000609641322898149,0.000609641322898149,0.0046417168663456234,0.014980075828818456,0.07537426417583784,0.047206949644550016
99.777,0.0,0.01680914442321389,0.006229420501301146,0.034721861850181474,0.00029249745057840495,0.00029249745057840495,0.004268018427459389,0.012097220279435342,0.049706412170170265,0.03268446184275748
100.277,0.0,0.044861105390760034,0.047247507333985084,0.1187390543371398,0.0021378027135307083,0.0021378027135307083,0.01150548491319738,0.03346785116252515,0.10296754404937938,0.06711881047751823
100.788,0.0,0.04335771652450156,0.06070616251428346,0.10797917522407006,0.0022170202254153844,0.0022170202254153844,0.010307479266763795,0.03782292066280372,0.09888594484220069,0.06138567166323786
101.278,0.0,0.03819981220239186,0.05797711245576377,0.1148349113394526,0.0023219223397938373,0.0023219223397938373,0.013338223536165494,0.047554607554494685,0.097538986637028,0.05866420218362805
101.776,0.0,0.03497684778466515,0.05615265858309952,0.12030538911204637,0.0023329302592195555,0.0023329302592195555,0.01367128342972228,0.02677171837831477,0.10847571177937383,0.08682202535078144
102.278,0.0,0.04748664601746773,0.05325719473227933,0.12903565774755468,0.002519021689074106,0.002519021689074106,0.013422475257813335,0.039299127773510474,0.0953511615716451,0.0830499095169827
102.777,0.0,0.040510424680440985,0.05743164567573839,0.10596165658223698,0.0024163647086935277,0.0024163647086935277,0.011294330380795333,0.0466703061222053,0.10897438203002485,0.06785435705851921
103.288,0.0,0.02414390548322276,0.05538047763375881,0.07686232383928181,0.0020821091465456107,0.0020821091465456107,0.010640810787107323,0.02756581966530887,0.08263989579408708,0.07822987105308898
103.778,0.0,0.035183161811150575,0.05064770639011153,0.08615343528110028,0.0021089272483478315,0.0021089272483478315,0.011399997404595541,0.02967572190361794,0.06693118616959998,0.06710156041143889
104.278,0.0,0.03429301536346513,0.0478901833382918,0.0994741155761878,0.00220910786504913,0.00220910786504913,0.011279754853630808,0.049741953641198884,0.0743071424779196,0.050669743721408624
104.777,0.0,0.028926092001395665,0.05084391330069612,0.09450165862168876,0.0023867290197550316,0.0023867290197550316,0.010692386515071126,0.03434661443137432,0.06527618616730686,0.0842414376930553
105.278,0.0,0.03250810300918685,0.0568586687564926,0.08676148886016327,0.002650135938167396,0.002650135938167396,0.008988632880709621,0.033432996448118826,0.0885733703030828,0.09441129576844186
105.778,0.0,0.040190869992687575,0.059680375935605344,0.08602693452960554,0.002553327655404397,0.002553327655404397,0.011825695217051364,0.04058681666664486,0.07604437304155769,0.0915333056938919
106.285,0.0,0.02824852127600969,0.048759197514253214,0.08317452135397964,0.0023980442603211633,0.0023980442603211633,0.008918309044645543,0.04746727624154835,0.06619292209821637,0.06387254944165684
106.778,0.0,0.03063819473232564,0.05072269024002211,0.08434491830182482,0.002588886842890786,0.002588886842890786,0.010219817309882794,0.03563246522300907,0.08360390657458558,0.06901728061387827
107.278,0.0,0.037036369296464526,0.04923420771026106,0.062357459424789576,0.0024547572809876764,0.0024547572809876764,0.010189638247406567,0.03884846885825571,0.06458216710466279,0.0810310648689297
107.781,0.0,0.026265472188307198,0.04900410959128146,0.0943861094706576,0.002632154353361658,0.002632154353361658,0.0066533297368156896,0.044295207930731884,0.09394888063334582,0.08319385857757867
108.282,0.0,0.02705067372722011,0.045519930639410754,0.042008533630493276,0.0024173504169442027,0.0024173504169442027,0.006727756768934139,0.029311889157919078,0.02862581248556134,0.08470048133105942
108.787,0.0,0.026456358702197626,0.04799985482409401,0.07311370095596101,0.002824965159619935,0.002824965159619935,0.007446937214960559,0.03566909363542458,0.06439799825812545,0.08124500790921814
109.285,0.0,0.021724081049261115,0.05055126538952375,0.05239891840011495,0.0025501588376369414,0.0025501588376369414,0.006753834646666248,0.028885798477203628,0.044204750878780584,0.0716929981093983
109.778,0.0,0.02367804743480946,0.056366977266225055,0.05949087693189076,0.0028544362842651706,0.0028544362842651706,0.008018882804515076,0.041754999568083796,0.007521166075287245,0.10169254219174763
110.276,0.0,0.019767807284027043,0.05291334098927283,0.09601530247261172,0.0029821067210044168,0.0029821067210044168,0.005594022653498641,0.04690272839884222,0.06038907013978015,0.09167204824239138
110.778,0.0,0.026604540669193127,0.0511146664000707,0.04746021840898324,0.0028040731278507758,0.0028040731278507758,0.007344700570932551,0.025657543675759238,0.018238300806577123,0.07745076424684322
