ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.03 [],ROI.14 [],3,9,1.6666666666666667,2.111111111111111,1.0,ns
ROI.03 [],ROI.16 [],3,7,1.6666666666666667,1.2857142857142858,0.7781596861761658,ns
ROI.03 [],ROI.17 [],3,6,1.6666666666666667,1.5,1.0,ns
ROI.03 [],ROI.18 [],3,8,1.6666666666666667,1.625,0.9101622680178696,ns
ROI.03 [],ROI.19 [],3,7,1.6666666666666667,1.7142857142857142,1.0,ns
ROI.03 [],ROI.20 [],3,6,1.6666666666666667,3.0,0.8869743120400594,ns
ROI.03 [],ROI.21 [],3,10,1.6666666666666667,1.4,0.8357719641377254,ns
ROI.03 [],ROI.22 [],3,12,1.6666666666666667,2.75,0.49097099751521533,ns
ROI.03 [],ROI.23 [],3,2,1.6666666666666667,1.0,0.6830913983096087,ns
ROI.03 [],ROI.27 [],3,3,1.6666666666666667,1.6666666666666667,1.0,ns
ROI.03 [],ROI.30 [],3,1,1.6666666666666667,2.0,1.0,ns
ROI.03 [],ROI.31 [],3,7,1.6666666666666667,1.7142857142857142,0.9015386266571278,ns
ROI.04 [],ROI.05 [],1,1,2.0,1.0,1.0,ns
ROI.04 [],ROI.06 [],1,4,2.0,1.0,1.0,ns
ROI.04 [],ROI.09 [],1,7,2.0,1.4285714285714286,1.0,ns
ROI.04 [],ROI.10 [],1,10,2.0,1.3,1.0,ns
ROI.04 [],ROI.11 [],1,8,2.0,1.25,1.0,ns
ROI.04 [],ROI.12 [],1,9,2.0,1.4444444444444444,1.0,ns
ROI.04 [],ROI.13 [],1,9,2.0,1.3333333333333333,1.0,ns
ROI.04 [],ROI.14 [],1,9,2.0,2.111111111111111,1.0,ns
ROI.04 [],ROI.16 [],1,7,2.0,1.2857142857142858,1.0,ns
ROI.04 [],ROI.17 [],1,6,2.0,1.5,1.0,ns
ROI.04 [],ROI.18 [],1,8,2.0,1.625,1.0,ns
ROI.04 [],ROI.19 [],1,7,2.0,1.7142857142857142,1.0,ns
ROI.04 [],ROI.20 [],1,6,2.0,3.0,1.0,ns
ROI.04 [],ROI.21 [],1,10,2.0,1.4,1.0,ns
ROI.04 [],ROI.22 [],1,12,2.0,2.75,1.0,ns
ROI.04 [],ROI.23 [],1,2,2.0,1.0,1.0,ns
ROI.04 [],ROI.27 [],1,3,2.0,1.6666666666666667,1.0,ns
ROI.04 [],ROI.30 [],1,1,2.0,2.0,1.0,ns
ROI.04 [],ROI.31 [],1,7,2.0,1.7142857142857142,1.0,ns
ROI.05 [],ROI.06 [],1,4,1.0,1.0,1.0,ns
ROI.05 [],ROI.09 [],1,7,1.0,1.4285714285714286,1.0,ns
ROI.05 [],ROI.10 [],1,10,1.0,1.3,1.0,ns
ROI.05 [],ROI.11 [],1,8,1.0,1.25,1.0,ns
ROI.05 [],ROI.12 [],1,9,1.0,1.4444444444444444,1.0,ns
ROI.05 [],ROI.13 [],1,9,1.0,1.3333333333333333,1.0,ns
ROI.05 [],ROI.14 [],1,9,1.0,2.111111111111111,1.0,ns
ROI.05 [],ROI.16 [],1,7,1.0,1.2857142857142858,1.0,ns
ROI.05 [],ROI.17 [],1,6,1.0,1.5,1.0,ns
ROI.05 [],ROI.18 [],1,8,1.0,1.625,1.0,ns
ROI.05 [],ROI.19 [],1,7,1.0,1.7142857142857142,1.0,ns
ROI.05 [],ROI.20 [],1,6,1.0,3.0,1.0,ns
ROI.05 [],ROI.21 [],1,10,1.0,1.4,1.0,ns
ROI.05 [],ROI.22 [],1,12,1.0,2.75,1.0,ns
ROI.05 [],ROI.23 [],1,2,1.0,1.0,1.0,ns
ROI.05 [],ROI.27 [],1,3,1.0,1.6666666666666667,1.0,ns
ROI.05 [],ROI.30 [],1,1,1.0,2.0,1.0,ns
ROI.05 [],ROI.31 [],1,7,1.0,1.7142857142857142,1.0,ns
ROI.06 [],ROI.09 [],4,7,1.0,1.4285714285714286,0.17964055015107683,ns
ROI.06 [],ROI.10 [],4,10,1.0,1.3,0.27499362750814604,ns
ROI.06 [],ROI.11 [],4,8,1.0,1.25,0.35877189329887216,ns
ROI.06 [],ROI.12 [],4,9,1.0,1.4444444444444444,0.1489146731787657,ns
ROI.06 [],ROI.13 [],4,9,1.0,1.3333333333333333,0.24625169969252703,ns
ROI.06 [],ROI.14 [],4,9,1.0,2.111111111111111,0.24986218860932274,ns
ROI.06 [],ROI.16 [],4,7,1.0,1.2857142857142858,0.32412658775761904,ns
ROI.06 [],ROI.17 [],4,6,1.0,1.5,0.14157886335524383,ns
ROI.06 [],ROI.18 [],4,8,1.0,1.625,0.05970588423952617,ns
ROI.06 [],ROI.19 [],4,7,1.0,1.7142857142857142,0.18455193739190723,ns
ROI.06 [],ROI.20 [],4,6,1.0,3.0,0.1472322553636655,ns
ROI.06 [],ROI.21 [],4,10,1.0,1.4,0.2780923739633602,ns
ROI.06 [],ROI.22 [],4,12,1.0,2.75,0.07047196916452104,ns
ROI.06 [],ROI.23 [],4,2,1.0,1.0,1.0,ns
ROI.06 [],ROI.27 [],4,3,1.0,1.6666666666666667,0.3864762307712327,ns
ROI.06 [],ROI.30 [],4,1,1.0,2.0,1.0,ns
ROI.06 [],ROI.31 [],4,7,1.0,1.7142857142857142,0.09651079685161124,ns
ROI.09 [],ROI.10 [],7,10,1.4285714285714286,1.3,0.6377893429524546,ns
ROI.09 [],ROI.11 [],7,8,1.4285714285714286,1.25,0.5245182802130763,ns
ROI.09 [],ROI.12 [],7,9,1.4285714285714286,1.4444444444444444,1.0,ns
ROI.09 [],ROI.13 [],7,9,1.4285714285714286,1.3333333333333333,0.752784132649847,ns
ROI.09 [],ROI.14 [],7,9,1.4285714285714286,2.111111111111111,0.901264157244564,ns
ROI.09 [],ROI.16 [],7,7,1.4285714285714286,1.2857142857142858,0.6450135373174171,ns
ROI.09 [],ROI.17 [],7,6,1.4285714285714286,1.5,0.8689776543645945,ns
ROI.09 [],ROI.18 [],7,8,1.4285714285714286,1.625,0.5040358664525049,ns
ROI.09 [],ROI.19 [],7,7,1.4285714285714286,1.7142857142857142,0.7195041960117442,ns
ROI.09 [],ROI.20 [],7,6,1.4285714285714286,3.0,0.6880446429409437,ns
ROI.09 [],ROI.21 [],7,10,1.4285714285714286,1.4,0.7715191513078699,ns
ROI.09 [],ROI.22 [],7,12,1.4285714285714286,2.75,0.22268099674648723,ns
ROI.09 [],ROI.23 [],7,2,1.4285714285714286,1.0,0.3729984836134872,ns
ROI.09 [],ROI.27 [],7,3,1.4285714285714286,1.6666666666666667,1.0,ns
ROI.09 [],ROI.30 [],7,1,1.4285714285714286,2.0,1.0,ns
ROI.09 [],ROI.31 [],7,7,1.4285714285714286,1.7142857142857142,0.5203168005073666,ns
ROI.10 [],ROI.11 [],10,8,1.3,1.25,0.8638058149397103,ns
ROI.10 [],ROI.12 [],10,9,1.3,1.4444444444444444,0.5581846494226572,ns
ROI.10 [],ROI.13 [],10,9,1.3,1.3333333333333333,0.9193330052953381,ns
ROI.10 [],ROI.14 [],10,9,1.3,2.111111111111111,0.8020765998365,ns
ROI.10 [],ROI.16 [],10,7,1.3,1.2857142857142858,1.0,ns
ROI.10 [],ROI.17 [],10,6,1.3,1.5,0.47767502398590367,ns
ROI.10 [],ROI.18 [],10,8,1.3,1.625,0.19758222862015618,ns
ROI.10 [],ROI.19 [],10,7,1.3,1.7142857142857142,0.41977674437175316,ns
ROI.10 [],ROI.20 [],10,6,1.3,3.0,0.3735204342189472,ns
ROI.10 [],ROI.21 [],10,10,1.3,1.4,0.9248860186136062,ns
ROI.10 [],ROI.22 [],10,12,1.3,2.75,0.08165851558521559,ns
ROI.10 [],ROI.23 [],10,2,1.3,1.0,0.4754596930008861,ns
ROI.10 [],ROI.27 [],10,3,1.3,1.6666666666666667,0.7548506118344304,ns
ROI.10 [],ROI.30 [],10,1,1.3,2.0,1.0,ns
ROI.10 [],ROI.31 [],10,7,1.3,1.7142857142857142,0.23825163594123056,ns
ROI.11 [],ROI.12 [],8,9,1.25,1.4444444444444444,0.45064718510155777,ns
ROI.11 [],ROI.13 [],8,9,1.25,1.3333333333333333,0.7609067270751141,ns
ROI.11 [],ROI.14 [],8,9,1.25,2.111111111111111,0.67310506647168,ns
ROI.11 [],ROI.16 [],8,7,1.25,1.2857142857142858,0.9399140932267478,ns
ROI.11 [],ROI.17 [],8,6,1.25,1.5,0.39345402790322404,ns
ROI.11 [],ROI.18 [],8,8,1.25,1.625,0.16065967802771053,ns
ROI.11 [],ROI.19 [],8,7,1.25,1.7142857142857142,0.36738215572089583,ns
ROI.11 [],ROI.20 [],8,6,1.25,3.0,0.3207628809763644,ns
ROI.11 [],ROI.21 [],8,10,1.25,1.4,0.776814004155482,ns
ROI.11 [],ROI.22 [],8,12,1.25,2.75,0.0817362195553291,ns
ROI.11 [],ROI.23 [],8,2,1.25,1.0,0.5737754036327304,ns
ROI.11 [],ROI.27 [],8,3,1.25,1.6666666666666667,0.695894823170777,ns
ROI.11 [],ROI.30 [],8,1,1.25,2.0,1.0,ns
ROI.11 [],ROI.31 [],8,7,1.25,1.7142857142857142,0.2042660344349192,ns
ROI.12 [],ROI.13 [],9,9,1.4444444444444444,1.3333333333333333,0.6761931257289725,ns
ROI.12 [],ROI.14 [],9,9,1.4444444444444444,2.111111111111111,0.8369957300480487,ns
ROI.12 [],ROI.16 [],9,7,1.4444444444444444,1.2857142857142858,0.5707503880581739,ns
ROI.12 [],ROI.17 [],9,6,1.4444444444444444,1.5,0.8917558535067943,ns
ROI.12 [],ROI.18 [],9,8,1.4444444444444444,1.625,0.5049850750938458,ns
ROI.12 [],ROI.19 [],9,7,1.4444444444444444,1.7142857142857142,0.7213323278228222,ns
ROI.12 [],ROI.20 [],9,6,1.4444444444444444,3.0,0.6903283294641935,ns
ROI.12 [],ROI.21 [],9,10,1.4444444444444444,1.4,0.6999981864252365,ns
ROI.12 [],ROI.22 [],9,12,1.4444444444444444,2.75,0.19493063190242155,ns
ROI.12 [],ROI.23 [],9,2,1.4444444444444444,1.0,0.32412658775761904,ns
ROI.12 [],ROI.27 [],9,3,1.4444444444444444,1.6666666666666667,1.0,ns
ROI.12 [],ROI.30 [],9,1,1.4444444444444444,2.0,1.0,ns
ROI.12 [],ROI.31 [],9,7,1.4444444444444444,1.7142857142857142,0.5135595033458114,ns
ROI.13 [],ROI.14 [],9,9,1.3333333333333333,2.111111111111111,0.9149856468860514,ns
ROI.13 [],ROI.16 [],9,7,1.3333333333333333,1.2857142857142858,0.8953083274391785,ns
ROI.13 [],ROI.17 [],9,6,1.3333333333333333,1.5,0.579360130073445,ns
ROI.13 [],ROI.18 [],9,8,1.3333333333333333,1.625,0.26652052580501073,ns
ROI.13 [],ROI.19 [],9,7,1.3333333333333333,1.7142857142857142,0.49889133516936013,ns
ROI.13 [],ROI.20 [],9,6,1.3333333333333333,3.0,0.4541856382715067,ns
ROI.13 [],ROI.21 [],9,10,1.3333333333333333,1.4,1.0,ns
ROI.13 [],ROI.22 [],9,12,1.3333333333333333,2.75,0.11253966526895728,ns
ROI.13 [],ROI.23 [],9,2,1.3333333333333333,1.0,0.4468208767086975,ns
ROI.13 [],ROI.27 [],9,3,1.3333333333333333,1.6666666666666667,0.8241408957418852,ns
ROI.13 [],ROI.30 [],9,1,1.3333333333333333,2.0,1.0,ns
ROI.13 [],ROI.31 [],9,7,1.3333333333333333,1.7142857142857142,0.30584678887953964,ns
ROI.14 [],ROI.16 [],9,7,2.111111111111111,1.2857142857142858,0.7946786363525022,ns
ROI.14 [],ROI.17 [],9,6,2.111111111111111,1.5,0.7337007157654434,ns
ROI.14 [],ROI.18 [],9,8,2.111111111111111,1.625,0.4151293810725478,ns
ROI.14 [],ROI.19 [],9,7,2.111111111111111,1.7142857142857142,0.7138581751643247,ns
ROI.14 [],ROI.20 [],9,6,2.111111111111111,3.0,0.5450395130067818,ns
ROI.14 [],ROI.21 [],9,10,2.111111111111111,1.4,0.8812290343841116,ns
ROI.14 [],ROI.22 [],9,12,2.111111111111111,2.75,0.23199276644681277,ns
ROI.14 [],ROI.23 [],9,2,2.111111111111111,1.0,0.4519152938653793,ns
ROI.14 [],ROI.27 [],9,3,2.111111111111111,1.6666666666666667,1.0,ns
ROI.14 [],ROI.30 [],9,1,2.111111111111111,2.0,1.0,ns
ROI.14 [],ROI.31 [],9,7,2.111111111111111,1.7142857142857142,0.4760334929424296,ns
ROI.16 [],ROI.17 [],7,6,1.2857142857142858,1.5,0.49896229860376107,ns
ROI.16 [],ROI.18 [],7,8,1.2857142857142858,1.625,0.22910188406505871,ns
ROI.16 [],ROI.19 [],7,7,1.2857142857142858,1.7142857142857142,0.45314608972340176,ns
ROI.16 [],ROI.20 [],7,6,1.2857142857142858,3.0,0.4069032257172982,ns
ROI.16 [],ROI.21 [],7,10,1.2857142857142858,1.4,0.9027010535771469,ns
ROI.16 [],ROI.22 [],7,12,1.2857142857142858,2.75,0.11799740206582497,ns
ROI.16 [],ROI.23 [],7,2,1.2857142857142858,1.0,0.5444539772747026,ns
ROI.16 [],ROI.27 [],7,3,1.2857142857142858,1.6666666666666667,0.7781596861761658,ns
ROI.16 [],ROI.30 [],7,1,1.2857142857142858,2.0,1.0,ns
ROI.16 [],ROI.31 [],7,7,1.2857142857142858,1.7142857142857142,0.27523352407483426,ns
ROI.17 [],ROI.18 [],6,8,1.5,1.625,0.7072304570410443,ns
ROI.17 [],ROI.19 [],6,7,1.5,1.7142857142857142,0.8743371010545374,ns
ROI.17 [],ROI.20 [],6,6,1.5,3.0,0.8585862013366392,ns
ROI.17 [],ROI.21 [],6,10,1.5,1.4,0.6110933575043154,ns
ROI.17 [],ROI.22 [],6,12,1.5,2.75,0.3209831519339734,ns
ROI.17 [],ROI.23 [],6,2,1.5,1.0,0.32412658775761904,ns
ROI.17 [],ROI.27 [],6,3,1.5,1.6666666666666667,1.0,ns
ROI.17 [],ROI.30 [],6,1,1.5,2.0,1.0,ns
ROI.17 [],ROI.31 [],6,7,1.5,1.7142857142857142,0.6910784980647955,ns
ROI.18 [],ROI.19 [],8,7,1.625,1.7142857142857142,1.0,ns
ROI.18 [],ROI.20 [],8,6,1.625,3.0,1.0,ns
ROI.18 [],ROI.21 [],8,10,1.625,1.4,0.31187296478602244,ns
ROI.18 [],ROI.22 [],8,12,1.625,2.75,0.4143144275145729,ns
ROI.18 [],ROI.23 [],8,2,1.625,1.0,0.17701598287480413,ns
ROI.18 [],ROI.27 [],8,3,1.625,1.6666666666666667,0.9101622680178696,ns
ROI.18 [],ROI.30 [],8,1,1.625,2.0,1.0,ns
ROI.18 [],ROI.31 [],8,7,1.625,1.7142857142857142,0.9480107273361829,ns
ROI.19 [],ROI.20 [],7,6,1.7142857142857142,3.0,0.9375980818560008,ns
ROI.19 [],ROI.21 [],7,10,1.7142857142857142,1.4,0.527189651306313,ns
ROI.19 [],ROI.22 [],7,12,1.7142857142857142,2.75,0.3924826278797754,ns
ROI.19 [],ROI.23 [],7,2,1.7142857142857142,1.0,0.38167306934341816,ns
ROI.19 [],ROI.27 [],7,3,1.7142857142857142,1.6666666666666667,1.0,ns
ROI.19 [],ROI.30 [],7,1,1.7142857142857142,2.0,1.0,ns
ROI.19 [],ROI.31 [],7,7,1.7142857142857142,1.7142857142857142,0.9446288796811059,ns
ROI.20 [],ROI.21 [],6,10,3.0,1.4,0.45014090883667,ns
ROI.20 [],ROI.22 [],6,12,3.0,2.75,0.6930675186198982,ns
ROI.20 [],ROI.23 [],6,2,3.0,1.0,0.3359238131517357,ns
ROI.20 [],ROI.27 [],6,3,3.0,1.6666666666666667,0.8869743120400594,ns
ROI.20 [],ROI.30 [],6,1,3.0,2.0,1.0,ns
ROI.20 [],ROI.31 [],6,7,3.0,1.7142857142857142,1.0,ns
ROI.21 [],ROI.22 [],10,12,1.4,2.75,0.11133009201722945,ns
ROI.21 [],ROI.23 [],10,2,1.4,1.0,0.4795001221869535,ns
ROI.21 [],ROI.27 [],10,3,1.4,1.6666666666666667,0.8357719641377254,ns
ROI.21 [],ROI.30 [],10,1,1.4,2.0,1.0,ns
ROI.21 [],ROI.31 [],10,7,1.4,1.7142857142857142,0.34513956155300696,ns
ROI.22 [],ROI.23 [],12,2,2.75,1.0,0.20334843214316045,ns
ROI.22 [],ROI.27 [],12,3,2.75,1.6666666666666667,0.49097099751521533,ns
ROI.22 [],ROI.30 [],12,1,2.75,2.0,1.0,ns
ROI.22 [],ROI.31 [],12,7,2.75,1.7142857142857142,0.47710507195894936,ns
ROI.23 [],ROI.27 [],2,3,1.0,1.6666666666666667,0.6830913983096087,ns
ROI.23 [],ROI.30 [],2,1,1.0,2.0,1.0,ns
ROI.23 [],ROI.31 [],2,7,1.0,1.7142857142857142,0.2519425151568083,ns
ROI.27 [],ROI.30 [],3,1,1.6666666666666667,2.0,1.0,ns
ROI.27 [],ROI.31 [],3,7,1.6666666666666667,1.7142857142857142,0.9015386266571278,ns
ROI.30 [],ROI.31 [],1,7,2.0,1.7142857142857142,1.0,ns
